Episode,Rewards, QoS violation, Action type
26756,16628.28317,0.2018,1
26757,16629.08137,0.2018,2
26758,16629.87957,0.2018,5
26759,16630.67777,0.2018,1
26760,16631.47597,0.2018,1
26761,16632.27417,0.2018,3
26762,16633.07237,0.2018,1
26763,16633.87057,0.2018,1
26764,16634.66877,0.2018,4
26765,16635.46697,0.2018,1
26766,16636.26517,0.2018,1
26767,16637.06337,0.2018,1
26768,16637.86157,0.2018,1
26769,16638.65977,0.2018,2
26770,16639.45797,0.2018,1
26771,16640.25617,0.2018,1
26772,16641.05437,0.2018,1
26773,16641.85257,0.2018,1
26774,16642.65077,0.2018,1
26775,16643.44897,0.2018,1
26776,16644.24717,0.2018,1
26777,16645.04537,0.2018,1
26778,16644.84356,0.20181,1
26779,16645.64175,0.20181,1
26780,16646.43994,0.20181,1
26781,16647.23813,0.20181,1
26782,16648.03632,0.20181,1
26783,16648.83451,0.20181,1
26784,16649.6327,0.20181,1
26785,16650.43089,0.20181,1
26786,16650.22907,0.20182,4
26787,16651.02725,0.20182,1
26788,16651.82543,0.20182,1
26789,16651.6236,0.20183,1
26790,16652.42177,0.20183,1
26791,16652.21993,0.20184,1
26792,16653.01809,0.20184,0
26793,16653.81625,0.20184,1
26794,16654.61441,0.20184,1
26795,16655.41257,0.20184,1
26796,16656.21073,0.20184,1
26797,16657.00889,0.20184,1
26798,16656.80704,0.20185,1
26799,16657.60519,0.20185,1
26800,16658.40334,0.20185,3
26801,16659.20149,0.20185,1
26802,16659.99964,0.20185,1
26803,16660.79779,0.20185,1
26804,16661.59594,0.20185,1
26805,16662.39409,0.20185,1
26806,16663.19224,0.20185,1
26807,16663.99039,0.20185,1
26808,16664.78854,0.20185,1
26809,16665.58669,0.20185,1
26810,16666.38484,0.20185,1
26811,16666.18298,0.20186,1
26812,16665.98111,0.20187,1
26813,16666.77924,0.20187,0
26814,16667.57737,0.20187,1
26815,16668.3755,0.20187,1
26816,16669.17363,0.20187,1
26817,16669.97176,0.20187,1
26818,16670.76989,0.20187,1
26819,16670.56801,0.20188,1
26820,16671.36613,0.20188,1
26821,16671.16424,0.20189,1
26822,16671.96235,0.20189,1
26823,16672.76046,0.20189,1
26824,16673.55857,0.20189,1
26825,16674.35668,0.20189,1
26826,16675.15479,0.20189,1
26827,16675.9529,0.20189,5
26828,16676.75101,0.20189,1
26829,16677.54912,0.20189,1
26830,16677.34722,0.2019,1
26831,16677.14531,0.20191,1
26832,16677.9434,0.20191,3
26833,16678.74149,0.20191,2
26834,16679.53958,0.20191,2
26835,16680.33767,0.20191,1
26836,16681.13576,0.20191,1
26837,16680.93384,0.20192,1
26838,16681.73192,0.20192,1
26839,16682.53,0.20192,1
26840,16683.32808,0.20192,3
26841,16684.12616,0.20192,1
26842,16684.92424,0.20192,1
26843,16685.72232,0.20192,1
26844,16686.5204,0.20192,1
26845,16687.31848,0.20192,1
26846,16687.11655,0.20193,3
26847,16687.91463,0.20192,1
26848,16687.7127,0.20193,1
26849,16688.51077,0.20193,1
26850,16689.30884,0.20193,1
26851,16690.10691,0.20193,1
26852,16690.90498,0.20193,1
26853,16691.70305,0.20193,1
26854,16691.50111,0.20194,1
26855,16692.29917,0.20194,1
26856,16693.09723,0.20194,1
26857,16692.89528,0.20195,1
26858,16693.69333,0.20195,1
26859,16693.49137,0.20196,1
26860,16693.2894,0.20197,1
26861,16694.08743,0.20197,1
26862,16694.88546,0.20197,1
26863,16694.68348,0.20198,1
26864,16695.4815,0.20198,1
26865,16696.27952,0.20198,1
26866,16697.07754,0.20198,5
26867,16697.87556,0.20198,1
26868,16698.67358,0.20198,1
26869,16698.47159,0.20199,1
26870,16698.26959,0.202,1
26871,16699.06759,0.202,1
26872,16698.86558,0.20201,3
26873,16699.66358,0.202,1
26874,16699.46157,0.20201,1
26875,16699.25953,0.20204,1
26876,16699.05748,0.20205,2
26877,16699.85543,0.20205,1
26878,16699.65336,0.20207,3
26879,16700.45131,0.20205,1
26880,16700.24924,0.20207,1
26881,16701.04717,0.20207,1
26882,16700.84509,0.20208,1
26883,16701.64301,0.20208,1
26884,16702.44093,0.20208,1
26885,16703.23885,0.20208,1
26886,16703.03676,0.20209,1
26887,16702.83466,0.2021,1
26888,16702.63254,0.20212,1
26889,16703.43042,0.20212,1
26890,16704.2283,0.20212,1
26891,16704.02616,0.20214,1
26892,16703.824,0.20216,1
26893,16704.62184,0.20216,1
26894,16704.41966,0.20218,2
26895,16705.21748,0.20218,1
26896,16705.01529,0.20219,1
26897,16705.8131,0.20219,1
26898,16706.61091,0.20219,4
26899,16707.40872,0.20219,1
26900,16707.2065,0.20222,1
26901,16708.00428,0.20222,1
26902,16707.80204,0.20224,1
26903,16707.59979,0.20225,1
26904,16708.39754,0.20225,1
26905,16709.19529,0.20225,0
26906,16709.99304,0.20225,1
26907,16710.79079,0.20225,1
26908,16710.58853,0.20226,1
26909,16710.38623,0.2023,1
26910,16710.18392,0.20231,1
26911,16710.98161,0.20231,1
26912,16711.7793,0.20231,1
26913,16711.57697,0.20233,1
26914,16711.37463,0.20234,1
26915,16712.17229,0.20234,1
26916,16712.96995,0.20234,1
26917,16713.76761,0.20234,1
26918,16713.56525,0.20236,1
26919,16713.36288,0.20237,1
26920,16713.1605,0.20238,1
26921,16712.9581,0.2024,3
26922,16713.75572,0.20238,3
26923,16714.55334,0.20238,1
26924,16714.35095,0.20239,1
26925,16714.14854,0.20241,1
26926,16714.94613,0.20241,1
26927,16714.74371,0.20242,1
26928,16715.54129,0.20242,1
26929,16715.33884,0.20245,1
26930,16715.13636,0.20248,1
26931,16715.93388,0.20248,1
26932,16715.73139,0.20249,1
26933,16715.52889,0.2025,1
26934,16715.32636,0.20253,1
26935,16715.12382,0.20254,1
26936,16714.92127,0.20255,1
26937,16715.71872,0.20255,1
26938,16716.51617,0.20255,1
26939,16716.31358,0.20259,1
26940,16717.11099,0.20259,3
26941,16716.90839,0.2026,1
26942,16717.70579,0.2026,1
26943,16717.50317,0.20262,1
26944,16717.30054,0.20263,1
26945,16717.0979,0.20264,1
26946,16716.89525,0.20265,1
26947,16716.69258,0.20267,1
26948,16717.48991,0.20267,1
26949,16717.28722,0.20269,1
26950,16717.08451,0.20271,4
26951,16717.88181,0.2027,1
26952,16717.6791,0.20271,1
26953,16717.47637,0.20273,1
26954,16718.27364,0.20273,1
26955,16718.07087,0.20277,1
26956,16717.86809,0.20278,1
26957,16718.66531,0.20278,1
26958,16718.46252,0.20279,1
26959,16718.25968,0.20284,1
26960,16718.0568,0.20288,1
26961,16717.85391,0.20289,1
26962,16717.651,0.20291,1
26963,16718.44809,0.20291,1
26964,16718.24517,0.20292,1
26965,16718.04222,0.20295,1
26966,16717.83923,0.20299,1
26967,16717.63623,0.203,1
26968,16717.43316,0.20307,1
26969,16717.23007,0.20309,2
26970,16717.02697,0.2031,1
26971,16716.82382,0.20315,1
26972,16716.62065,0.20317,2
26973,16716.41741,0.20324,1
26974,16716.21413,0.20328,1
26975,16716.01084,0.20329,1
26976,16715.80753,0.20331,1
26977,16715.60418,0.20335,1
26978,16715.4008,0.20338,1
26979,16715.19741,0.20339,1
26980,16714.99398,0.20343,0
26981,16715.79055,0.20343,1
26982,16715.58707,0.20348,1
26983,16715.38354,0.20353,1
26984,16715.17994,0.2036,1
26985,16714.9763,0.20364,1
26986,16714.77262,0.20368,0
26987,16714.56893,0.20369,1
26988,16714.36522,0.20371,1
26989,16714.16147,0.20375,1
26990,16713.95767,0.2038,1
26991,16713.75384,0.20383,1
26992,16713.54996,0.20388,1
26993,16713.34607,0.20389,1
26994,16713.14213,0.20394,1
26995,16712.93813,0.204,1
26996,16712.73407,0.20406,1
26997,16712.52997,0.2041,1
26998,16712.32582,0.20415,1
26999,16712.12163,0.20419,1
27000,16711.91738,0.20425,1
27001,16711.71311,0.20427,1
27002,16711.50878,0.20433,1
27003,16711.30438,0.2044,1
27004,16711.09994,0.20444,1
27005,16710.89546,0.20448,1
27006,16710.69089,0.20457,1
27007,16710.48626,0.20463,1
27008,16710.28159,0.20467,1
27009,16710.07684,0.20475,1
27010,16709.87204,0.2048,1
27011,16709.66718,0.20486,1
27012,16709.46224,0.20494,1
27013,16709.25725,0.20499,1
27014,16709.05223,0.20502,1
27015,16708.8472,0.20503,1
27016,16708.64211,0.20509,3
27017,16709.43707,0.20504,5
27018,16710.23204,0.20503,1
27019,16710.027,0.20504,1
27020,16709.8219,0.2051,1
27021,16709.61673,0.20517,1
27022,16709.41151,0.20522,0
27023,16710.20629,0.20522,1
27024,16710.00097,0.20532,1
27025,16709.79559,0.20538,1
27026,16709.59014,0.20545,4
27027,16710.3847,0.20544,1
27028,16710.17915,0.20555,4
27029,16710.97361,0.20554,1
27030,16710.76796,0.20565,1
27031,16710.56223,0.20573,1
27032,16710.3564,0.20583,1
27033,16710.15051,0.20589,1
27034,16709.94452,0.20599,1
27035,16709.73848,0.20604,1
27036,16709.53232,0.20616,1
27037,16709.32609,0.20623,1
27038,16709.11979,0.2063,0
27039,16708.91348,0.20631,1
27040,16708.70713,0.20635,1
27041,16708.50068,0.20645,1
27042,16708.29411,0.20657,1
27043,16708.08747,0.20664,1
27044,16707.88072,0.20675,1
27045,16707.67389,0.20683,1
27046,16707.46696,0.20693,1
27047,16707.25998,0.20698,1
27048,16707.0529,0.20708,1
27049,16706.84572,0.20718,1
27050,16706.63839,0.20733,3
27051,16707.4312,0.20719,1
27052,16707.22386,0.20734,3
27053,16708.01652,0.20734,3
27054,16708.80918,0.20734,3
27055,16709.60184,0.20734,3
27056,16710.3945,0.20734,0
27057,16711.18716,0.20734,3
27058,16711.97982,0.20734,3
27059,16712.77248,0.20734,3
27060,16713.56514,0.20734,3
27061,16714.3578,0.20734,5
27062,16715.15061,0.20719,1
27063,16714.94327,0.20734,1
27064,16714.73587,0.2074,4
27065,16715.52848,0.20739,1
27066,16715.32095,0.20753,1
27067,16715.11332,0.20763,1
27068,16714.90557,0.20775,1
27069,16714.6977,0.20787,1
27070,16714.4897,0.208,1
27071,16714.28159,0.20811,1
27072,16714.07335,0.20824,1
27073,16713.86497,0.20838,1
27074,16713.65645,0.20852,1
27075,16713.44784,0.20861,1
27076,16713.23914,0.2087,1
27077,16713.03029,0.20885,1
27078,16712.8213,0.20899,1
27079,16712.61218,0.20912,3
27080,16713.40318,0.209,1
27081,16713.19405,0.20913,1
27082,16712.98481,0.20924,1
27083,16712.77546,0.20935,1
27084,16712.566,0.20946,1
27085,16712.35647,0.20953,1
27086,16712.14679,0.20968,1
27087,16711.93698,0.20981,1
27088,16711.72706,0.20992,1
27089,16711.51702,0.21004,1
27090,16711.30688,0.21014,1
27091,16711.0965,0.21038,1
27092,16710.88598,0.21052,3
27093,16711.67546,0.21052,0
27094,16712.46494,0.21052,3
27095,16713.25442,0.21052,3
27096,16714.0439,0.21052,1
27097,16713.8332,0.2107,3
27098,16714.6225,0.2107,3
27099,16715.4118,0.2107,0
27100,16716.2011,0.2107,3
27101,16716.9904,0.2107,3
27102,16717.7797,0.2107,3
27103,16718.569,0.2107,3
27104,16719.3583,0.2107,3
27105,16720.1476,0.2107,3
27106,16720.9369,0.2107,1
27107,16720.72603,0.21087,1
27108,16720.51499,0.21104,1
27109,16720.30369,0.2113,1
27110,16720.09222,0.21147,1
27111,16719.88059,0.21163,1
27112,16719.66877,0.21182,1
27113,16719.45681,0.21196,1
27114,16719.24475,0.21206,1
27115,16719.03248,0.21227,1
27116,16718.82007,0.21241,1
27117,16718.60746,0.21261,1
27118,16718.39461,0.21285,1
27119,16718.18153,0.21308,1
27120,16717.96824,0.21329,1
27121,16717.75472,0.21352,1
27122,16717.54088,0.21384,1
27123,16717.32682,0.21406,1
27124,16717.11244,0.21438,1
27125,16716.89785,0.21459,1
27126,16716.68302,0.21483,1
27127,16716.46796,0.21506,1
27128,16716.25258,0.21538,1
27129,16716.0369,0.21568,1
27130,16715.82098,0.21592,1
27131,16715.60476,0.21622,1
27132,16715.38818,0.21658,1
27133,16715.1714,0.21678,1
27134,16714.95423,0.21717,1
27135,16714.73675,0.21748,2
27136,16714.51897,0.21778,2
27137,16714.30087,0.2181,2
27138,16714.08248,0.21839,2
27139,16713.86377,0.21871,1
27140,16713.64471,0.21906,1
27141,16713.42532,0.21939,1
27142,16713.20555,0.21977,1
27143,16712.98547,0.22008,1
27144,16712.76508,0.22039,2
27145,16712.54435,0.22073,2
27146,16712.32331,0.22104,2
27147,16712.10192,0.22139,2
27148,16711.88012,0.2218,2
27149,16711.6579,0.22222,1
27150,16711.4353,0.2226,1
27151,16711.21224,0.22306,0
27152,16711.98918,0.22306,1
27153,16711.76568,0.2235,2
27154,16711.54182,0.22386,1
27155,16711.31756,0.22426,1
27156,16711.09294,0.22462,0
27157,16711.86832,0.22462,0
27158,16711.64369,0.22463,3
27159,16712.41943,0.22426,3
27160,16713.19556,0.22387,5
27161,16713.97205,0.22351,1
27162,16713.74818,0.22387,3
27163,16714.52467,0.22351,2
27164,16714.3008,0.22387,3
27165,16715.07729,0.22351,3
27166,16715.85422,0.22307,3
27167,16716.63161,0.22261,3
27168,16717.40937,0.22224,3
27169,16718.18713,0.22224,3
27170,16718.96489,0.22224,3
27171,16719.74265,0.22224,3
27172,16720.52041,0.22224,3
27173,16721.29817,0.22224,3
27174,16722.07593,0.22224,3
27175,16722.85369,0.22224,3
27176,16723.63145,0.22224,3
27177,16724.40921,0.22224,0
27178,16725.18697,0.22224,3
27179,16725.96473,0.22224,3
27180,16726.74249,0.22224,3
27181,16727.52025,0.22224,3
27182,16728.29801,0.22224,3
27183,16729.07577,0.22224,3
27184,16729.85353,0.22224,3
27185,16730.63129,0.22224,1
27186,16730.40867,0.22262,1
27187,16730.18559,0.22308,1
27188,16729.96207,0.22352,1
27189,16729.73819,0.22388,1
27190,16729.51393,0.22426,1
27191,16729.28929,0.22464,5
27192,16730.06503,0.22426,1
27193,16729.84039,0.22464,1
27194,16729.61538,0.22501,0
27195,16730.39037,0.22501,0
27196,16731.16536,0.22501,0
27197,16731.94035,0.22501,0
27198,16732.71534,0.22501,0
27199,16733.49033,0.22501,0
27200,16734.26532,0.22501,0
27201,16735.04031,0.22501,0
27202,16735.8153,0.22501,0
27203,16736.59029,0.22501,0
27204,16737.36528,0.22501,0
27205,16738.14027,0.22501,0
27206,16738.91526,0.22501,0
27207,16739.69025,0.22501,1
27208,16739.4648,0.22545,1
27209,16739.23879,0.22601,1
27210,16739.01234,0.22645,1
27211,16738.78537,0.22697,1
27212,16738.55778,0.22759,1
27213,16738.32968,0.2281,1
27214,16738.10104,0.22864,1
27215,16737.8718,0.22924,1
27216,16737.64197,0.22983,1
27217,16737.41159,0.23038,1
27218,16737.18052,0.23107,1
27219,16736.949,0.23152,1
27220,16736.71688,0.23212,1
27221,16736.4841,0.23278,1
27222,16736.25059,0.23351,1
27223,16736.01645,0.23414,1
27224,16735.78167,0.23478,1
27225,16735.54618,0.23549,1
27226,16735.30989,0.23629,0
27227,16736.0736,0.23629,0
27228,16736.83731,0.23629,0
27229,16737.60102,0.23629,0
27230,16738.36473,0.23629,0
27231,16739.12844,0.23629,0
27232,16739.89215,0.23629,0
27233,16740.65586,0.23629,0
27234,16741.41957,0.23629,0
27235,16742.18328,0.23629,1
27236,16741.94623,0.23705,1
27237,16741.70843,0.2378,1
27238,16741.4699,0.23853,1
27239,16741.23048,0.23942,1
27240,16740.9902,0.24028,1
27241,16740.74909,0.24111,1
27242,16740.50722,0.24187,1
27243,16740.26453,0.24269,5
27244,16741.02266,0.24187,1
27245,16740.77997,0.24269,5
27246,16741.53811,0.24186,1
27247,16741.29542,0.24269,0
27248,16742.05273,0.24269,1
27249,16741.80908,0.24365,1
27250,16741.56452,0.24456,1
27251,16741.31895,0.24557,1
27252,16741.0725,0.24645,1
27253,16740.82521,0.24729,1
27254,16740.57696,0.24825,1
27255,16740.32764,0.24932,3
27256,16741.07832,0.24932,3
27257,16741.829,0.24932,3
27258,16742.57968,0.24932,1
27259,16742.32933,0.25035,4
27260,16743.07899,0.25034,1
27261,16742.82762,0.25137,3
27262,16743.57728,0.25034,1
27263,16743.3259,0.25138,3
27264,16744.07452,0.25138,3
27265,16744.82314,0.25138,1
27266,16744.57068,0.25246,3
27267,16745.31822,0.25246,3
27268,16746.06576,0.25246,3
27269,16746.8133,0.25246,3
27270,16747.56084,0.25246,3
27271,16748.30838,0.25246,3
27272,16749.05592,0.25246,0
27273,16749.80346,0.25246,3
27274,16750.551,0.25246,3
27275,16751.29854,0.25246,3
27276,16752.04608,0.25246,0
27277,16752.79362,0.25246,3
27278,16753.54116,0.25246,3
27279,16754.2887,0.25246,3
27280,16755.03624,0.25246,2
27281,16754.78273,0.25351,1
27282,16754.52803,0.2547,1
27283,16754.27204,0.25599,1
27284,16754.01489,0.25715,1
27285,16753.75663,0.25826,1
27286,16753.49696,0.25967,1
27287,16753.23597,0.26099,4
27288,16753.97498,0.26099,1
27289,16753.71256,0.26242,4
27290,16754.45014,0.26242,1
27291,16754.18608,0.26406,4
27292,16754.92202,0.26406,4
27293,16755.65796,0.26406,1
27294,16755.39237,0.26559,4
27295,16756.12679,0.26558,4
27296,16756.86121,0.26558,1
27297,16756.59406,0.26715,4
27298,16757.32691,0.26715,1
27299,16757.05813,0.26878,1
27300,16756.78777,0.27036,1
27301,16756.51577,0.272,4
27302,16757.24377,0.272,4
27303,16757.97177,0.272,1
27304,16757.69805,0.27372,1
27305,16757.42243,0.27562,4
27306,16758.14681,0.27562,4
27307,16758.87119,0.27562,1
27308,16758.59374,0.27745,4
27309,16759.31629,0.27745,1
27310,16759.03682,0.27947,4
27311,16759.75735,0.27947,4
27312,16760.47788,0.27947,4
27313,16761.19841,0.27947,1
27314,16760.9171,0.28131,4
27315,16761.63579,0.28131,1
27316,16761.35248,0.28331,1
27317,16761.06709,0.28539,1
27318,16760.77944,0.28765,0
27319,16761.49179,0.28765,0
27320,16762.20414,0.28765,0
27321,16762.91649,0.28765,4
27322,16763.62884,0.28765,0
27323,16764.34119,0.28765,0
27324,16765.05354,0.28765,4
27325,16765.76589,0.28765,0
27326,16766.47824,0.28765,4
27327,16767.19059,0.28765,0
27328,16767.90294,0.28765,0
27329,16768.61529,0.28765,4
27330,16769.32764,0.28765,4
27331,16770.03999,0.28765,4
27332,16770.75234,0.28765,0
27333,16771.46469,0.28765,0
27334,16772.17704,0.28765,0
27335,16772.88939,0.28765,0
27336,16773.60174,0.28765,0
27337,16774.31409,0.28765,2
27338,16774.02403,0.29006,0
27339,16774.73397,0.29006,0
27340,16775.44391,0.29006,0
27341,16776.15385,0.29006,0
27342,16776.86379,0.29006,0
27343,16776.57372,0.29007,0
27344,16777.28365,0.29007,0
27345,16777.99358,0.29007,0
27346,16778.70351,0.29007,0
27347,16779.41344,0.29007,0
27348,16779.12336,0.29008,0
27349,16779.83328,0.29008,0
27350,16780.5432,0.29008,0
27351,16781.25312,0.29008,0
27352,16781.96304,0.29008,0
27353,16782.67296,0.29008,0
27354,16783.38288,0.29008,0
27355,16784.0928,0.29008,0
27356,16784.80272,0.29008,0
27357,16785.51264,0.29008,0
27358,16786.22256,0.29008,0
27359,16786.93248,0.29008,0
27360,16787.6424,0.29008,0
27361,16788.35232,0.29008,0
27362,16789.06224,0.29008,1
27363,16788.76989,0.29235,0
27364,16789.47754,0.29235,0
27365,16790.18519,0.29235,0
27366,16790.89284,0.29235,2
27367,16790.59832,0.29452,0
27368,16790.30379,0.29453,0
27369,16791.00926,0.29453,5
27370,16791.71693,0.29233,0
27371,16792.4246,0.29233,4
27372,16793.13228,0.29232,0
27373,16792.83995,0.29233,0
27374,16793.54762,0.29233,0
27375,16794.25529,0.29233,0
27376,16794.96296,0.29233,0
27377,16795.67063,0.29233,4
27378,16796.37831,0.29232,4
27379,16797.08599,0.29232,0
27380,16797.79367,0.29232,5
27381,16798.50361,0.29006,4
27382,16799.21355,0.29006,4
27383,16799.92349,0.29006,4
27384,16800.63343,0.29006,4
27385,16801.34337,0.29006,5
27386,16802.05573,0.28764,4
27387,16802.7681,0.28763,4
27388,16803.48047,0.28763,4
27389,16804.19284,0.28763,4
27390,16804.90521,0.28763,2
27391,16804.61517,0.29004,2
27392,16804.32293,0.29224,2
27393,16804.02851,0.29442,2
27394,16803.73156,0.29695,2
27395,16803.43193,0.29963,2
27396,16803.13206,0.29987,0
27397,16803.83219,0.29987,3
27398,16804.53256,0.29963,0
27399,16805.23293,0.29963,0
27400,16805.9333,0.29963,0
27401,16806.63367,0.29963,0
27402,16807.33404,0.29963,0
27403,16808.03441,0.29963,0
27404,16808.73478,0.29963,0
27405,16809.43515,0.29963,0
27406,16809.13551,0.29964,0
27407,16809.83587,0.29964,0
27408,16810.53623,0.29964,0
27409,16811.23659,0.29964,0
27410,16811.93695,0.29964,0
27411,16811.63729,0.29966,0
27412,16812.33763,0.29966,3
27413,16813.03797,0.29966,4
27414,16813.73833,0.29964,4
27415,16814.43869,0.29964,4
27416,16815.13905,0.29964,4
27417,16815.83941,0.29964,4
27418,16816.53977,0.29964,4
27419,16817.24014,0.29963,4
27420,16817.94051,0.29963,4
27421,16818.64088,0.29963,4
27422,16819.34125,0.29963,4
27423,16820.04162,0.29963,4
27424,16820.74199,0.29963,4
27425,16821.44236,0.29963,4
27426,16822.14273,0.29963,4
27427,16822.8431,0.29963,3
27428,16823.54616,0.29694,4
27429,16824.24922,0.29694,2
27430,16823.94964,0.29958,2
27431,16823.64977,0.29987,3
27432,16824.35019,0.29958,2
27433,16824.05032,0.29987,2
27434,16824.75045,0.29987,2
27435,16825.45058,0.29987,3
27436,16826.15071,0.29987,3
27437,16826.85084,0.29987,3
27438,16827.55126,0.29958,3
27439,16828.25433,0.29693,3
27440,16828.95999,0.29434,3
27441,16829.66781,0.29218,5
27442,16830.37786,0.28995,3
27443,16831.09033,0.28753,3
27444,16831.80516,0.28517,3
27445,16832.52202,0.28314,3
27446,16833.24091,0.28111,3
27447,16833.96163,0.27928,3
27448,16834.68439,0.27724,3
27449,16835.40904,0.27535,3
27450,16836.13554,0.2735,3
27451,16836.86383,0.27171,3
27452,16837.59369,0.27014,3
27453,16838.32516,0.26853,3
27454,16839.05833,0.26683,3
27455,16839.79296,0.26537,3
27456,16840.52759,0.26537,3
27457,16841.26222,0.26537,3
27458,16841.99685,0.26537,3
27459,16842.73148,0.26537,3
27460,16843.46611,0.26537,3
27461,16844.20074,0.26537,3
27462,16844.93537,0.26537,3
27463,16845.67,0.26537,3
27464,16846.40463,0.26537,3
27465,16847.13926,0.26537,0
27466,16847.87389,0.26537,0
27467,16848.60852,0.26537,0
27468,16849.34315,0.26537,0
27469,16850.07778,0.26537,4
27470,16850.81243,0.26535,4
27471,16851.54708,0.26535,4
27472,16852.28173,0.26535,4
27473,16853.01638,0.26535,4
27474,16853.75103,0.26535,4
27475,16854.48568,0.26535,4
27476,16855.22034,0.26534,4
27477,16855.955,0.26534,4
27478,16856.68966,0.26534,4
27479,16857.42432,0.26534,4
27480,16858.15898,0.26534,4
27481,16858.89364,0.26534,4
27482,16859.6283,0.26534,4
27483,16860.36296,0.26534,4
27484,16861.09762,0.26534,4
27485,16861.83228,0.26534,4
27486,16862.56694,0.26534,4
27487,16863.3016,0.26534,4
27488,16864.03626,0.26534,0
27489,16864.77092,0.26534,4
27490,16865.50558,0.26534,4
27491,16866.24024,0.26534,4
27492,16866.9749,0.26534,4
27493,16867.70956,0.26534,4
27494,16868.44422,0.26534,1
27495,16868.17742,0.2668,1
27496,16867.90894,0.26848,1
27497,16867.63883,0.27011,4
27498,16868.36872,0.27011,1
27499,16868.09706,0.27166,1
27500,16867.82366,0.2734,4
27501,16868.55026,0.2734,4
27502,16869.27686,0.2734,1
27503,16869.0016,0.27526,1
27504,16868.72442,0.27718,0
27505,16869.44724,0.27718,1
27506,16869.16805,0.27919,1
27507,16868.88704,0.28101,1
27508,16868.60407,0.28297,1
27509,16868.3191,0.28497,1
27510,16868.03178,0.28732,1
27511,16867.74206,0.28972,1
27512,16867.45012,0.29194,1
27513,16867.15603,0.29409,1
27514,16866.8594,0.29663,5
27515,16867.56531,0.29409,1
27516,16867.2687,0.29661,1
27517,16866.9695,0.2992,1
27518,16866.66963,0.29987,1
27519,16867.36976,0.29987,1
27520,16868.06989,0.29987,2
27521,16868.77002,0.29987,2
27522,16869.47015,0.29987,2
27523,16870.17028,0.29987,2
27524,16870.87041,0.29987,1
27525,16871.57054,0.29987,1
27526,16872.27067,0.29987,1
27527,16872.9708,0.29987,1
27528,16873.67093,0.29987,1
27529,16874.37106,0.29987,1
27530,16875.07119,0.29987,1
27531,16875.77132,0.29987,1
27532,16876.47145,0.29987,1
27533,16877.17158,0.29987,1
27534,16877.87171,0.29987,1
27535,16878.57184,0.29987,1
27536,16879.27197,0.29987,1
27537,16879.9721,0.29987,3
27538,16880.67223,0.29987,2
27539,16881.37236,0.29987,2
27540,16882.07249,0.29987,2
27541,16882.77262,0.29987,2
27542,16883.47275,0.29987,2
27543,16884.17288,0.29987,2
27544,16884.87301,0.29987,2
27545,16885.57314,0.29987,2
27546,16886.27327,0.29987,3
27547,16886.9734,0.29987,2
27548,16887.67353,0.29987,1
27549,16888.37366,0.29987,1
27550,16889.07379,0.29987,1
27551,16889.77392,0.29987,1
27552,16890.47405,0.29987,1
27553,16891.17418,0.29987,1
27554,16891.87431,0.29987,1
27555,16892.57444,0.29987,1
27556,16893.27457,0.29987,1
27557,16893.9747,0.29987,1
27558,16894.67483,0.29987,1
27559,16895.37496,0.29987,1
27560,16896.07509,0.29987,1
27561,16896.77522,0.29987,1
27562,16897.47535,0.29987,1
27563,16898.17548,0.29987,3
27564,16898.87561,0.29987,1
27565,16899.57574,0.29987,5
27566,16900.27587,0.29987,1
27567,16900.976,0.29987,1
27568,16901.67613,0.29987,1
27569,16902.37626,0.29987,1
27570,16903.07639,0.29987,1
27571,16903.77652,0.29987,1
27572,16904.47665,0.29987,1
27573,16905.17678,0.29987,1
27574,16905.87691,0.29987,1
27575,16906.57704,0.29987,1
27576,16907.27717,0.29987,1
27577,16907.9773,0.29987,1
27578,16908.67743,0.29987,1
27579,16909.37756,0.29987,1
27580,16910.07769,0.29987,1
27581,16910.77782,0.29987,1
27582,16911.47795,0.29987,1
27583,16912.17808,0.29987,0
27584,16912.87821,0.29987,1
27585,16913.57834,0.29987,5
27586,16914.27847,0.29987,5
27587,16914.9786,0.29987,5
27588,16915.67873,0.29987,5
27589,16916.37886,0.29987,5
27590,16917.07967,0.29919,5
27591,16917.78308,0.29659,5
27592,16918.48906,0.29402,5
27593,16919.19725,0.29181,1
27594,16918.90326,0.29399,5
27595,16919.61146,0.2918,5
27596,16920.32184,0.28962,5
27597,16921.03461,0.28723,5
27598,16921.74981,0.2848,5
27599,16922.46695,0.28286,5
27600,16923.18604,0.28091,5
27601,16923.90703,0.27901,5
27602,16924.62999,0.27704,5
27603,16925.35492,0.27507,5
27604,16926.08167,0.27325,1
27605,16925.80661,0.27506,5
27606,16926.53338,0.27323,5
27607,16927.26189,0.27149,1
27608,16926.98866,0.27323,5
27609,16927.71719,0.27147,1
27610,16927.44396,0.27323,5
27611,16928.1725,0.27146,1
27612,16927.89927,0.27323,1
27613,16927.62424,0.27503,5
27614,16928.35103,0.27321,1
27615,16928.076,0.27503,5
27616,16928.80279,0.27321,5
27617,16929.53136,0.27143,1
27618,16929.25818,0.27318,5
27619,16929.98676,0.27142,1
27620,16929.7136,0.27316,5
27621,16930.44218,0.27142,1
27622,16930.16902,0.27316,5
27623,16930.8976,0.27142,1
27624,16930.62444,0.27316,5
27625,16931.35304,0.2714,1
27626,16931.07989,0.27315,1
27627,16930.80495,0.27494,1
27628,16930.52804,0.27691,1
27629,16930.24923,0.27881,1
27630,16929.96852,0.28071,5
