, Rewards, QoS violation,,
Episode: 10649 ,-3893,0.01275, Action type: [2, 0] 
Episode: 10650 ,-3892,0.01274, Action type: [2 0] ,
Episode: 10651 ,-3893,0.01274, Action type: [2, 0] 
Episode: 10652 ,-3894,0.01274, Action type: [2 1] ,
Episode: 10653 ,-3895,0.01276, Action type: [2, 0] 
Episode: 10654 ,-3896,0.01276, Action type: [1, 2] 
Episode: 10655 ,-3895,0.01274, Action type: [0, 2] 
Episode: 10656 ,-3896,0.01274, Action type: [2 1] ,
Episode: 10657 ,-3897,0.01276, Action type: [0, 2] 
Episode: 10658 ,-3898,0.01276, Action type: [2, 0] 
Episode: 10659 ,-3899,0.01276, Action type: [0, 2] 
Episode: 10660 ,-3900,0.01276, Action type: [2, 0] 
Episode: 10661 ,-3901,0.01276, Action type: [1 0] ,
Episode: 10662 ,-3900,0.01274, Action type: [0, 2] 
Episode: 10663 ,-3901,0.01274, Action type: [2, 1] 
Episode: 10664 ,-3902,0.01276, Action type: [0, 2] 
Episode: 10665 ,-3903,0.01276, Action type: [2, 0] 
Episode: 10666 ,-3904,0.01276, Action type: [1, 2] 
Episode: 10667 ,-3903,0.01274, Action type: [1, 0] 
Episode: 10668 ,-3902,0.01272, Action type: [0, 2] 
Episode: 10669 ,-3903,0.01272, Action type: [0, 1] 
Episode: 10670 ,-3904,0.01274, Action type: [0, 1] 
Episode: 10671 ,-3905,0.01276, Action type: [0, 2] 
Episode: 10672 ,-3906,0.01276, Action type: [1, 0] 
Episode: 10673 ,-3905,0.01274, Action type: [1, 2] 
Episode: 10674 ,-3904,0.01273, Action type: [2, 0] 
Episode: 10675 ,-3903,0.01272, Action type: [0, 2] 
Episode: 10676 ,-3904,0.01273, Action type: [2 0] ,
Episode: 10677 ,-3903,0.01272, Action type: [0, 2] 
Episode: 10678 ,-3904,0.01273, Action type: [2, 0] 
Episode: 10679 ,-3903,0.01272, Action type: [1, 2] 
Episode: 10680 ,-3902,0.01269, Action type: [2, 0] 
Episode: 10681 ,-3901,0.01268, Action type: [0, 1] 
Episode: 10682 ,-3902,0.01272, Action type: [0, 1] 
Episode: 10683 ,-3903,0.01274, Action type: [1 0] ,
Episode: 10684 ,-3902,0.01272, Action type: [1, 2] 
Episode: 10685 ,-3901,0.01269, Action type: [2, 0] 
Episode: 10686 ,-3900,0.01268, Action type: [0, 2] 
Episode: 10687 ,-3901,0.01269, Action type: [2, 0] 
Episode: 10688 ,-3900,0.01268, Action type: [2, 1] 
Episode: 10689 ,-3901,0.01272, Action type: [0, 2] 
Episode: 10690 ,-3902,0.01272, Action type: [2, 0] 
Episode: 10691 ,-3903,0.01272, Action type: [1, 2] 
Episode: 10692 ,-3902,0.01268, Action type: [0 1] ,
Episode: 10693 ,-3903,0.01272, Action type: [2, 0] 
Episode: 10694 ,-3904,0.01272, Action type: [0, 2] 
Episode: 10695 ,-3905,0.01272, Action type: [2, 0] 
Episode: 10696 ,-3906,0.01272, Action type: [0, 2] 
Episode: 10697 ,-3907,0.01272, Action type: [2 1] ,
Episode: 10698 ,-3908,0.01274, Action type: [0, 2] 
Episode: 10699 ,-3909,0.01274, Action type: [1, 0] 
Episode: 10700 ,-3908,0.01272, Action type: [2, 0] 
Episode: 10701 ,-3909,0.01272, Action type: [0, 2] 
Episode: 10702 ,-3910,0.01272, Action type: [2 2] ,
Episode: 10703 ,-3911,0.01272, Action type: [1, 2] 
Episode: 10704 ,-3910,0.01269, Action type: [2, 1] 
Episode: 10705 ,-3911,0.01272, Action type: [0, 1] 
Episode: 10706 ,-3912,0.01274, Action type: [2, 0] 
Episode: 10707 ,-3913,0.01274, Action type: [1, 2] 
Episode: 10708 ,-3912,0.01272, Action type: [1, 0] 
Episode: 10709 ,-3911,0.01268, Action type: [2, 1] 
Episode: 10710 ,-3912,0.01272, Action type: [0, 2] 
Episode: 10711 ,-3913,0.01272, Action type: [2, 0] 
Episode: 10712 ,-3914,0.01272, Action type: [0, 2] 
Episode: 10713 ,-3915,0.01272, Action type: [2, 1] 
Episode: 10714 ,-3916,0.01274, Action type: [1, 2] 
Episode: 10715 ,-3915,0.01272, Action type: [1, 0] 
Episode: 10716 ,-3914,0.01268, Action type: [2, 1] 
Episode: 10717 ,-3915,0.01272, Action type: [0, 1] 
Episode: 10718 ,-3916,0.01274, Action type: [2, 1] 
Episode: 10719 ,-3917,0.01276, Action type: [2 2] ,
Episode: 10720 ,-3918,0.01276, Action type: [1, 0] 
Episode: 10721 ,-3917,0.01274, Action type: [2 1] ,
Episode: 10722 ,-3918,0.01276, Action type: [1 1] ,
Episode: 10723 ,-3919,0.01276, Action type: [0, 2] 
Episode: 10724 ,-3920,0.01276, Action type: [2, 1] 
Episode: 10725 ,-3921,0.01276, Action type: [0, 2] 
Episode: 10726 ,-3922,0.01276, Action type: [2, 0] 
Episode: 10727 ,-3923,0.01276, Action type: [1, 2] 
Episode: 10728 ,-3924,0.01276, Action type: [0 1] ,
Episode: 10729 ,-3925,0.01276, Action type: [0, 2] 
Episode: 10730 ,-3926,0.01276, Action type: [2, 0] 
Episode: 10731 ,-3927,0.01276, Action type: [0, 2] 
Episode: 10732 ,-3928,0.01276, Action type: [2, 0] 
Episode: 10733 ,-3929,0.01276, Action type: [0, 2] 
Episode: 10734 ,-3930,0.01276, Action type: [2, 0] 
Episode: 10735 ,-3931,0.01276, Action type: [0 0] ,
Episode: 10736 ,-3932,0.01276, Action type: [2, 1] 
Episode: 10737 ,-3933,0.01277, Action type: [0, 1] 
Episode: 10738 ,-3934,0.01282, Action type: [2, 1] 
Episode: 10739 ,-3935,0.01285, Action type: [1, 2] 
Episode: 10740 ,-3934,0.01282, Action type: [1, 0] 
Episode: 10741 ,-3933,0.01277, Action type: [1, 0] 
Episode: 10742 ,-3932,0.01276, Action type: [0, 1] 
Episode: 10743 ,-3933,0.01277, Action type: [0, 1] 
Episode: 10744 ,-3934,0.01282, Action type: [0, 1] 
Episode: 10745 ,-3935,0.01285, Action type: [2, 1] 
Episode: 10746 ,-3936,0.01286, Action type: [1, 2] 
Episode: 10747 ,-3935,0.01285, Action type: [1, 0] 
Episode: 10748 ,-3934,0.01282, Action type: [0, 2] 
Episode: 10749 ,-3935,0.01282, Action type: [2, 1] 
Episode: 10750 ,-3936,0.01285, Action type: [0, 2] 
Episode: 10751 ,-3937,0.01285, Action type: [2, 0] 
Episode: 10752 ,-3938,0.01285, Action type: [1, 2] 
Episode: 10753 ,-3937,0.01282, Action type: [2, 0] 
Episode: 10754 ,-3938,0.01282, Action type: [0, 2] 
Episode: 10755 ,-3939,0.01282, Action type: [0 0] ,
Episode: 10756 ,-3940,0.01282, Action type: [0, 2] 
Episode: 10757 ,-3941,0.01282, Action type: [2, 0] 
Episode: 10758 ,-3942,0.01282, Action type: [0, 2] 
Episode: 10759 ,-3943,0.01282, Action type: [2, 0] 
Episode: 10760 ,-3944,0.01282, Action type: [0, 2] 
Episode: 10761 ,-3945,0.01282, Action type: [2 1] ,
Episode: 10762 ,-3946,0.01285, Action type: [0, 2] 
Episode: 10763 ,-3947,0.01285, Action type: [2, 0] 
Episode: 10764 ,-3948,0.01285, Action type: [0, 2] 
Episode: 10765 ,-3949,0.01285, Action type: [2, 0] 
Episode: 10766 ,-3950,0.01285, Action type: [0, 2] 
Episode: 10767 ,-3951,0.01285, Action type: [2, 0] 
Episode: 10768 ,-3952,0.01285, Action type: [0, 2] 
Episode: 10769 ,-3953,0.01285, Action type: [2, 0] 
Episode: 10770 ,-3954,0.01285, Action type: [0, 2] 
Episode: 10771 ,-3955,0.01285, Action type: [2, 0] 
Episode: 10772 ,-3956,0.01285, Action type: [0, 2] 
Episode: 10773 ,-3957,0.01285, Action type: [2, 0] 
Episode: 10774 ,-3958,0.01285, Action type: [2, 0] 
Episode: 10775 ,-3959,0.01285, Action type: [0, 2] 
Episode: 10776 ,-3960,0.01285, Action type: [2, 0] 
Episode: 10777 ,-3961,0.01285, Action type: [1, 2] 
Episode: 10778 ,-3960,0.01282, Action type: [0, 2] 
Episode: 10779 ,-3961,0.01282, Action type: [2, 0] 
Episode: 10780 ,-3962,0.01282, Action type: [0, 2] 
Episode: 10781 ,-3963,0.01282, Action type: [0, 2] 
Episode: 10782 ,-3964,0.01282, Action type: [2, 0] 
Episode: 10783 ,-3965,0.01282, Action type: [1, 0] 
Episode: 10784 ,-3964,0.01277, Action type: [0, 2] 
Episode: 10785 ,-3965,0.01277, Action type: [2, 0] 
Episode: 10786 ,-3966,0.01277, Action type: [2, 0] 
Episode: 10787 ,-3967,0.01277, Action type: [0, 2] 
Episode: 10788 ,-3968,0.01277, Action type: [2, 0] 
Episode: 10789 ,-3969,0.01277, Action type: [2, 0] 
Episode: 10790 ,-3970,0.01277, Action type: [0, 2] 
Episode: 10791 ,-3971,0.01277, Action type: [0, 2] 
Episode: 10792 ,-3972,0.01277, Action type: [2, 0] 
Episode: 10793 ,-3973,0.01277, Action type: [1, 0] 
Episode: 10794 ,-3972,0.01276, Action type: [0, 2] 
Episode: 10795 ,-3973,0.01276, Action type: [2, 0] 
Episode: 10796 ,-3974,0.01276, Action type: [2, 0] 
Episode: 10797 ,-3975,0.01276, Action type: [0, 2] 
Episode: 10798 ,-3976,0.01276, Action type: [0, 2] 
Episode: 10799 ,-3977,0.01276, Action type: [2, 0] 
Episode: 10800 ,-3978,0.01276, Action type: [0, 2] 
Episode: 10801 ,-3979,0.01276, Action type: [0, 2] 
Episode: 10802 ,-3980,0.01276, Action type: [2, 0] 
Episode: 10803 ,-3981,0.01276, Action type: [2, 0] 
Episode: 10804 ,-3982,0.01276, Action type: [0, 2] 
Episode: 10805 ,-3983,0.01276, Action type: [2, 0] 
Episode: 10806 ,-3984,0.01276, Action type: [2, 0] 
Episode: 10807 ,-3985,0.01276, Action type: [0, 2] 
Episode: 10808 ,-3986,0.01276, Action type: [0, 2] 
Episode: 10809 ,-3987,0.01276, Action type: [2, 0] 
Episode: 10810 ,-3988,0.01276, Action type: [2, 1] 
Episode: 10811 ,-3989,0.01277, Action type: [0, 2] 
Episode: 10812 ,-3990,0.01277, Action type: [2, 0] 
Episode: 10813 ,-3991,0.01277, Action type: [2 2] ,
Episode: 10814 ,-3992,0.01277, Action type: [0, 2] 
Episode: 10815 ,-3993,0.01277, Action type: [0, 2] 
Episode: 10816 ,-3994,0.01277, Action type: [2, 0] 
Episode: 10817 ,-3995,0.01277, Action type: [0, 2] 
Episode: 10818 ,-3996,0.01277, Action type: [0, 2] 
Episode: 10819 ,-3997,0.01277, Action type: [2, 0] 
Episode: 10820 ,-3998,0.01277, Action type: [2, 0] 
Episode: 10821 ,-3999,0.01277, Action type: [0, 2] 
Episode: 10822 ,-4000,0.01277, Action type: [2, 0] 
Episode: 10823 ,-4001,0.01277, Action type: [2, 0] 
Episode: 10824 ,-4002,0.01277, Action type: [0, 2] 
Episode: 10825 ,-4003,0.01277, Action type: [0, 2] 
Episode: 10826 ,-4004,0.01277, Action type: [2, 0] 
Episode: 10827 ,-4005,0.01277, Action type: [2, 0] 
Episode: 10828 ,-4006,0.01277, Action type: [0, 2] 
Episode: 10829 ,-4007,0.01277, Action type: [2 0] ,
Episode: 10830 ,-4008,0.01277, Action type: [2, 1] 
Episode: 10831 ,-4009,0.01282, Action type: [0, 2] 
Episode: 10832 ,-4010,0.01282, Action type: [1, 0] 
Episode: 10833 ,-4009,0.01277, Action type: [2, 0] 
Episode: 10834 ,-4010,0.01277, Action type: [1, 0] 
Episode: 10835 ,-4009,0.01276, Action type: [0, 2] 
Episode: 10836 ,-4010,0.01276, Action type: [2, 1] 
Episode: 10837 ,-4011,0.01277, Action type: [2 1] ,
Episode: 10838 ,-4012,0.01281, Action type: [0, 2] 
Episode: 10839 ,-4013,0.01282, Action type: [2, 0] 
Episode: 10840 ,-4012,0.01281, Action type: [2, 0] 
Episode: 10841 ,-4013,0.01281, Action type: [0, 2] 
Episode: 10842 ,-4014,0.01281, Action type: [1 2] ,
Episode: 10843 ,-4013,0.01277, Action type: [2, 0] 
Episode: 10844 ,-4012,0.01276, Action type: [1 1] ,
Episode: 10845 ,-4013,0.01276, Action type: [0, 1] 
Episode: 10846 ,-4014,0.01281, Action type: [0 1] ,
Episode: 10847 ,-4015,0.01284, Action type: [2, 0] 
Episode: 10848 ,-4016,0.01284, Action type: [1, 2] 
Episode: 10849 ,-4015,0.01281, Action type: [2, 0] 
Episode: 10850 ,-4016,0.01281, Action type: [0 2] ,
Episode: 10851 ,-4017,0.01281, Action type: [0, 1] 
Episode: 10852 ,-4018,0.01284, Action type: [2, 1] 
Episode: 10853 ,-4019,0.01285, Action type: [1 2] ,
Episode: 10854 ,-4018,0.01284, Action type: [2, 1] 
Episode: 10855 ,-4019,0.01285, Action type: [2, 1] 
Episode: 10856 ,-4020,0.01287, Action type: [2, 0] 
Episode: 10857 ,-4019,0.01286, Action type: [2, 1] 
Episode: 10858 ,-4020,0.01287, Action type: [2, 1] 
Episode: 10859 ,-4021,0.01289, Action type: [2, 1] 
Episode: 10860 ,-4022,0.01291, Action type: [2, 1] 
Episode: 10861 ,-4023,0.01292, Action type: [2, 1] 
Episode: 10862 ,-4024,0.01295, Action type: [2, 1] 
Episode: 10863 ,-4025,0.01297, Action type: [2, 1] 
Episode: 10864 ,-4026,0.01299, Action type: [2, 1] 
Episode: 10865 ,-4027,0.01303, Action type: [2, 1] 
Episode: 10866 ,-4028,0.01308, Action type: [0 2] ,
Episode: 10867 ,-4029,0.01309, Action type: [2, 1] 
Episode: 10868 ,-4030,0.01309, Action type: [0 1] ,
Episode: 10869 ,-4031,0.0131, Action type: [2, 1] 
Episode: 10870 ,-4030,0.01309, Action type: [2, 1] 
Episode: 10871 ,-4029,0.01308, Action type: [2 1] ,
Episode: 10872 ,-4030,0.0131, Action type: [2, 1] 
Episode: 10873 ,-4031,0.01312, Action type: [2 1] ,
Episode: 10874 ,-4032,0.01312, Action type: [2, 1] 
Episode: 10875 ,-4033,0.01316, Action type: [2, 1] 
Episode: 10876 ,-4034,0.01316, Action type: [2, 1] 
Episode: 10877 ,-4035,0.01316, Action type: [2, 1] 
Episode: 10878 ,-4036,0.01317, Action type: [2, 1] 
Episode: 10879 ,-4037,0.01317, Action type: [2, 1] 
Episode: 10880 ,-4036,0.01316, Action type: [2, 1] 
Episode: 10881 ,-4037,0.01318, Action type: [2, 1] 
Episode: 10882 ,-4038,0.0132, Action type: [2, 1] 
Episode: 10883 ,-4037,0.01319, Action type: [1 1] ,
Episode: 10884 ,-4038,0.01319, Action type: [2, 1] 
Episode: 10885 ,-4039,0.01321, Action type: [2, 1] 
Episode: 10886 ,-4038,0.0132, Action type: [2, 1] 
Episode: 10887 ,-4039,0.0132, Action type: [2, 1] 
Episode: 10888 ,-4040,0.0132, Action type: [2, 1] 
Episode: 10889 ,-4041,0.01321, Action type: [2, 1] 
Episode: 10890 ,-4042,0.01321, Action type: [2, 1] 
Episode: 10891 ,-4043,0.01324, Action type: [2, 1] 
Episode: 10892 ,-4044,0.01328, Action type: [2, 1] 
Episode: 10893 ,-4045,0.01328, Action type: [2, 1] 
Episode: 10894 ,-4046,0.01329, Action type: [2, 1] 
Episode: 10895 ,-4045,0.01328, Action type: [2, 1] 
Episode: 10896 ,-4046,0.01328, Action type: [0 1] ,
Episode: 10897 ,-4047,0.0133, Action type: [2, 1] 
Episode: 10898 ,-4046,0.01328, Action type: [2, 1] 
Episode: 10899 ,-4047,0.01328, Action type: [2, 1] 
Episode: 10900 ,-4048,0.01328, Action type: [2, 1] 
Episode: 10901 ,-4049,0.01329, Action type: [2, 1] 
Episode: 10902 ,-4050,0.01329, Action type: [2, 0] 
Episode: 10903 ,-4049,0.01328, Action type: [2, 0] 
Episode: 10904 ,-4048,0.01327, Action type: [2, 1] 
Episode: 10905 ,-4049,0.01331, Action type: [2, 1] 
Episode: 10906 ,-4050,0.01332, Action type: [2, 1] 
Episode: 10907 ,-4051,0.01332, Action type: [2, 1] 
Episode: 10908 ,-4052,0.01332, Action type: [2, 0] 
Episode: 10909 ,-4053,0.01332, Action type: [2, 0] 
Episode: 10910 ,-4052,0.01331, Action type: [2, 1] 
Episode: 10911 ,-4053,0.01332, Action type: [0 1] ,
Episode: 10912 ,-4054,0.01334, Action type: [2, 1] 
Episode: 10913 ,-4055,0.01338, Action type: [2, 1] 
Episode: 10914 ,-4056,0.01341, Action type: [2, 1] 
Episode: 10915 ,-4057,0.01341, Action type: [2, 1] 
Episode: 10916 ,-4058,0.01342, Action type: [2, 1] 
Episode: 10917 ,-4059,0.01343, Action type: [2, 1] 
Episode: 10918 ,-4060,0.01346, Action type: [2, 1] 
Episode: 10919 ,-4061,0.01347, Action type: [2, 1] 
Episode: 10920 ,-4062,0.01351, Action type: [2, 1] 
Episode: 10921 ,-4063,0.01351, Action type: [2, 1] 
Episode: 10922 ,-4064,0.01353, Action type: [2, 1] 
Episode: 10923 ,-4065,0.01353, Action type: [2, 1] 
Episode: 10924 ,-4066,0.01354, Action type: [2, 1] 
Episode: 10925 ,-4067,0.01358, Action type: [2, 1] 
Episode: 10926 ,-4068,0.01359, Action type: [2, 1] 
Episode: 10927 ,-4069,0.01363, Action type: [2, 1] 
Episode: 10928 ,-4070,0.01365, Action type: [2, 1] 
Episode: 10929 ,-4071,0.0137, Action type: [2, 1] 
Episode: 10930 ,-4072,0.01373, Action type: [2, 1] 
Episode: 10931 ,-4073,0.01376, Action type: [2, 1] 
Episode: 10932 ,-4074,0.01378, Action type: [2, 1] 
Episode: 10933 ,-4075,0.01381, Action type: [0 2] ,
Episode: 10934 ,-4076,0.01383, Action type: [2, 1] 
Episode: 10935 ,-4077,0.01383, Action type: [2, 1] 
Episode: 10936 ,-4078,0.01386, Action type: [2, 1] 
Episode: 10937 ,-4077,0.01385, Action type: [2, 1] 
Episode: 10938 ,-4078,0.01388, Action type: [2, 1] 
Episode: 10939 ,-4079,0.01391, Action type: [2, 1] 
Episode: 10940 ,-4080,0.01396, Action type: [2, 1] 
Episode: 10941 ,-4081,0.01398, Action type: [2, 1] 
Episode: 10942 ,-4080,0.01397, Action type: [2, 1] 
Episode: 10943 ,-4081,0.01398, Action type: [2, 1] 
Episode: 10944 ,-4082,0.01401, Action type: [2 0] ,
Episode: 10945 ,-4083,0.01401, Action type: [2, 1] 
Episode: 10946 ,-4084,0.01403, Action type: [2, 1] 
Episode: 10947 ,-4085,0.01406, Action type: [2, 0] 
Episode: 10948 ,-4086,0.01406, Action type: [2, 0] 
Episode: 10949 ,-4087,0.01406, Action type: [2, 0] 
Episode: 10950 ,-4086,0.01405, Action type: [2, 1] 
Episode: 10951 ,-4087,0.01408, Action type: [2, 0] 
Episode: 10952 ,-4086,0.01407, Action type: [2, 0] 
Episode: 10953 ,-4087,0.01407, Action type: [2, 0] 
Episode: 10954 ,-4086,0.01405, Action type: [2, 0] 
Episode: 10955 ,-4087,0.01405, Action type: [2, 0] 
Episode: 10956 ,-4088,0.01405, Action type: [2, 0] 
Episode: 10957 ,-4087,0.01404, Action type: [0 1] ,
Episode: 10958 ,-4088,0.0141, Action type: [2, 0] 
Episode: 10959 ,-4087,0.01409, Action type: [1 0] ,
Episode: 10960 ,-4086,0.01403, Action type: [2, 0] 
Episode: 10961 ,-4087,0.01403, Action type: [2, 0] 
Episode: 10962 ,-4086,0.01401, Action type: [2, 0] 
Episode: 10963 ,-4087,0.01401, Action type: [2, 0] 
Episode: 10964 ,-4086,0.01398, Action type: [2, 0] 
Episode: 10965 ,-4085,0.01397, Action type: [2, 0] 
Episode: 10966 ,-4084,0.01396, Action type: [2, 0] 
Episode: 10967 ,-4083,0.01395, Action type: [2, 0] 
Episode: 10968 ,-4084,0.01395, Action type: [2, 0] 
Episode: 10969 ,-4085,0.01395, Action type: [2, 0] 
Episode: 10970 ,-4084,0.01394, Action type: [2, 0] 
Episode: 10971 ,-4085,0.01394, Action type: [2, 0] 
Episode: 10972 ,-4086,0.01394, Action type: [2, 0] 
Episode: 10973 ,-4085,0.01393, Action type: [2, 0] 
Episode: 10974 ,-4084,0.01392, Action type: [2, 0] 
Episode: 10975 ,-4085,0.01392, Action type: [2, 0] 
Episode: 10976 ,-4084,0.01391, Action type: [1 2] ,
Episode: 10977 ,-4083,0.01388, Action type: [2, 0] 
Episode: 10978 ,-4082,0.01387, Action type: [2, 0] 
Episode: 10979 ,-4081,0.01386, Action type: [2, 0] 
Episode: 10980 ,-4080,0.01384, Action type: [2, 0] 
Episode: 10981 ,-4079,0.01383, Action type: [2, 0] 
Episode: 10982 ,-4078,0.01382, Action type: [2 2] ,
Episode: 10983 ,-4079,0.01382, Action type: [2, 0] 
Episode: 10984 ,-4080,0.01382, Action type: [2, 0] 
Episode: 10985 ,-4079,0.01381, Action type: [2, 0] 
Episode: 10986 ,-4078,0.0138, Action type: [2 2] ,
Episode: 10987 ,-4079,0.0138, Action type: [2, 0] 
Episode: 10988 ,-4080,0.0138, Action type: [2, 0] 
Episode: 10989 ,-4081,0.0138, Action type: [2, 0] 
Episode: 10990 ,-4080,0.01377, Action type: [2, 0] 
Episode: 10991 ,-4079,0.01376, Action type: [2, 0] 
Episode: 10992 ,-4080,0.01376, Action type: [2, 0] 
Episode: 10993 ,-4079,0.01372, Action type: [2, 0] 
Episode: 10994 ,-4078,0.0137, Action type: [2, 0] 
Episode: 10995 ,-4079,0.0137, Action type: [2, 0] 
Episode: 10996 ,-4080,0.0137, Action type: [2, 0] 
Episode: 10997 ,-4079,0.01369, Action type: [2, 0] 
Episode: 10998 ,-4078,0.01366, Action type: [2, 0] 
Episode: 10999 ,-4077,0.01365, Action type: [2, 0] 
Episode: 11000 ,-4078,0.01365, Action type: [2, 0] 
Episode: 11001 ,-4079,0.01365, Action type: [2, 0] 
Episode: 11002 ,-4080,0.01365, Action type: [2, 0] 
Episode: 11003 ,-4079,0.01364, Action type: [2, 0] 
Episode: 11004 ,-4078,0.01363, Action type: [2, 0] 
Episode: 11005 ,-4079,0.01363, Action type: [2, 0] 
Episode: 11006 ,-4078,0.01362, Action type: [1 0] ,
Episode: 11007 ,-4077,0.01357, Action type: [2, 0] 
Episode: 11008 ,-4078,0.01357, Action type: [2, 0] 
Episode: 11009 ,-4079,0.01357, Action type: [2, 0] 
Episode: 11010 ,-4078,0.01355, Action type: [2, 0] 
Episode: 11011 ,-4079,0.01355, Action type: [2, 0] 
Episode: 11012 ,-4080,0.01355, Action type: [2, 0] 
Episode: 11013 ,-4079,0.01353, Action type: [2, 0] 
Episode: 11014 ,-4078,0.0135, Action type: [2, 0] 
Episode: 11015 ,-4077,0.01349, Action type: [2 2] ,
Episode: 11016 ,-4078,0.01349, Action type: [2, 0] 
Episode: 11017 ,-4079,0.01349, Action type: [2, 0] 
Episode: 11018 ,-4078,0.01347, Action type: [2, 0] 
Episode: 11019 ,-4079,0.01347, Action type: [2, 0] 
Episode: 11020 ,-4078,0.01346, Action type: [2, 0] 
Episode: 11021 ,-4077,0.01345, Action type: [2, 0] 
Episode: 11022 ,-4076,0.01343, Action type: [2, 0] 
Episode: 11023 ,-4077,0.01343, Action type: [2, 0] 
Episode: 11024 ,-4076,0.01342, Action type: [2, 1] 
Episode: 11025 ,-4077,0.01346, Action type: [2, 1] 
Episode: 11026 ,-4078,0.0135, Action type: [2, 1] 
Episode: 11027 ,-4079,0.01355, Action type: [2, 1] 
Episode: 11028 ,-4080,0.01357, Action type: [0 1] ,
Episode: 11029 ,-4081,0.01365, Action type: [2, 1] 
Episode: 11030 ,-4082,0.01367, Action type: [2, 1] 
Episode: 11031 ,-4083,0.01369, Action type: [2, 1] 
Episode: 11032 ,-4084,0.01371, Action type: [2, 1] 
Episode: 11033 ,-4085,0.01374, Action type: [2, 1] 
Episode: 11034 ,-4086,0.01379, Action type: [2, 1] 
Episode: 11035 ,-4087,0.01381, Action type: [2, 1] 
Episode: 11036 ,-4088,0.01384, Action type: [2, 1] 
Episode: 11037 ,-4089,0.01386, Action type: [2, 1] 
Episode: 11038 ,-4090,0.01392, Action type: [2, 1] 
Episode: 11039 ,-4091,0.01396, Action type: [2, 1] 
Episode: 11040 ,-4092,0.01399, Action type: [2, 1] 
Episode: 11041 ,-4093,0.01402, Action type: [2, 1] 
Episode: 11042 ,-4094,0.01406, Action type: [2, 1] 
Episode: 11043 ,-4095,0.01411, Action type: [2, 1] 
Episode: 11044 ,-4096,0.01417, Action type: [2, 1] 
Episode: 11045 ,-4097,0.01421, Action type: [2, 1] 
Episode: 11046 ,-4096,0.0142, Action type: [2, 1] 
Episode: 11047 ,-4097,0.01422, Action type: [2, 1] 
Episode: 11048 ,-4098,0.01422, Action type: [2, 1] 
Episode: 11049 ,-4099,0.01422, Action type: [2, 1] 
Episode: 11050 ,-4100,0.01427, Action type: [2, 1] 
Episode: 11051 ,-4101,0.01432, Action type: [2, 1] 
Episode: 11052 ,-4102,0.01437, Action type: [2, 1] 
Episode: 11053 ,-4103,0.01443, Action type: [2, 1] 
Episode: 11054 ,-4104,0.01445, Action type: [2, 1] 
Episode: 11055 ,-4105,0.01446, Action type: [0 0] ,
Episode: 11056 ,-4106,0.01446, Action type: [2, 1] 
Episode: 11057 ,-4107,0.01448, Action type: [2, 1] 
Episode: 11058 ,-4108,0.01452, Action type: [2, 1] 
Episode: 11059 ,-4109,0.01454, Action type: [2, 1] 
Episode: 11060 ,-4110,0.01457, Action type: [2, 1] 
Episode: 11061 ,-4111,0.01459, Action type: [2, 1] 
Episode: 11062 ,-4112,0.01463, Action type: [2, 1] 
Episode: 11063 ,-4113,0.01464, Action type: [2, 1] 
Episode: 11064 ,-4114,0.01464, Action type: [2, 1] 
Episode: 11065 ,-4115,0.01466, Action type: [2, 1] 
Episode: 11066 ,-4116,0.01471, Action type: [2, 1] 
Episode: 11067 ,-4115,0.0147, Action type: [0, 1] 
Episode: 11068 ,-4116,0.01472, Action type: [0, 1] 
Episode: 11069 ,-4117,0.01479, Action type: [0, 1] 
Episode: 11070 ,-4118,0.01483, Action type: [0, 1] 
Episode: 11071 ,-4119,0.01491, Action type: [2 2] ,
Episode: 11072 ,-4120,0.01491, Action type: [0, 2] 
Episode: 11073 ,-4121,0.01493, Action type: [0 1] ,
Episode: 11074 ,-4122,0.01499, Action type: [0, 2] 
Episode: 11075 ,-4123,0.015, Action type: [0, 2] 
Episode: 11076 ,-4124,0.01501, Action type: [0, 2] 
Episode: 11077 ,-4125,0.01503, Action type: [0, 2] 
Episode: 11078 ,-4126,0.01504, Action type: [0, 2] 
Episode: 11079 ,-4127,0.01506, Action type: [0, 2] 
Episode: 11080 ,-4128,0.01508, Action type: [2 2] ,
Episode: 11081 ,-4129,0.01508, Action type: [0, 2] 
Episode: 11082 ,-4130,0.01509, Action type: [0, 2] 
Episode: 11083 ,-4131,0.01509, Action type: [0, 2] 
Episode: 11084 ,-4132,0.01509, Action type: [0, 2] 
Episode: 11085 ,-4133,0.01509, Action type: [0, 2] 
Episode: 11086 ,-4134,0.0151, Action type: [0, 2] 
Episode: 11087 ,-4135,0.01512, Action type: [0, 2] 
Episode: 11088 ,-4136,0.01512, Action type: [0, 2] 
Episode: 11089 ,-4137,0.01512, Action type: [0 1] ,
Episode: 11090 ,-4138,0.01518, Action type: [0, 2] 
Episode: 11091 ,-4139,0.01518, Action type: [0, 2] 
Episode: 11092 ,-4140,0.0152, Action type: [0, 2] 
Episode: 11093 ,-4141,0.01521, Action type: [0, 2] 
Episode: 11094 ,-4142,0.01521, Action type: [0, 2] 
Episode: 11095 ,-4143,0.01522, Action type: [0, 2] 
Episode: 11096 ,-4144,0.01522, Action type: [0, 2] 
Episode: 11097 ,-4145,0.01522, Action type: [1 0] ,
Episode: 11098 ,-4144,0.01516, Action type: [2 2] ,
Episode: 11099 ,-4145,0.01516, Action type: [2 0] ,
