, Rewards,QoS violation,,
Episode: 25088 ,18598.86063,0.00385, Action type: [2, 0] 
Episode: 25089 ,18599.85678,0.00385, Action type: [2, 0] 
Episode: 25090 ,18600.85293,0.00385, Action type: [2, 0] 
Episode: 25091 ,18601.84908,0.00385, Action type: [2, 0] 
Episode: 25092 ,18602.84523,0.00385, Action type: [2, 0] 
Episode: 25093 ,18603.84138,0.00385, Action type: [2, 0] 
Episode: 25094 ,18604.83753,0.00385, Action type: [2, 0] 
Episode: 25095 ,18605.83368,0.00385, Action type: [2, 0] 
Episode: 25096 ,18606.82983,0.00385, Action type: [0 1] ,
Episode: 25097 ,18607.82598,0.00385, Action type: [2, 0] 
Episode: 25098 ,18608.82213,0.00385, Action type: [2, 0] 
Episode: 25099 ,18609.81828,0.00385, Action type: [2, 0] 
Episode: 25100 ,18610.81443,0.00385, Action type: [2, 0] 
Episode: 25101 ,18611.81058,0.00385, Action type: [2, 0] 
Episode: 25102 ,18612.80673,0.00385, Action type: [2, 0] 
Episode: 25103 ,18613.80288,0.00385, Action type: [2, 0] 
Episode: 25104 ,18614.79903,0.00385, Action type: [2, 0] 
Episode: 25105 ,18615.79519,0.00384, Action type: [2, 0] 
Episode: 25106 ,18616.79135,0.00384, Action type: [2, 0] 
Episode: 25107 ,18617.78751,0.00384, Action type: [2, 0] 
Episode: 25108 ,18618.78367,0.00384, Action type: [2, 0] 
Episode: 25109 ,18619.77983,0.00384, Action type: [2, 0] 
Episode: 25110 ,18620.77599,0.00384, Action type: [2, 0] 
Episode: 25111 ,18621.77216,0.00383, Action type: [2, 0] 
Episode: 25112 ,18622.76833,0.00383, Action type: [2, 0] 
Episode: 25113 ,18623.7645,0.00383, Action type: [2, 0] 
Episode: 25114 ,18624.76067,0.00383, Action type: [2, 0] 
Episode: 25115 ,18625.75684,0.00383, Action type: [2, 0] 
Episode: 25116 ,18626.75302,0.00382, Action type: [2, 0] 
Episode: 25117 ,18627.7492,0.00382, Action type: [2, 0] 
Episode: 25118 ,18628.74538,0.00382, Action type: [2, 0] 
Episode: 25119 ,18629.74156,0.00382, Action type: [2, 0] 
Episode: 25120 ,18630.73774,0.00382, Action type: [2, 0] 
Episode: 25121 ,18631.73392,0.00382, Action type: [2, 0] 
Episode: 25122 ,18632.7301,0.00382, Action type: [2, 0] 
Episode: 25123 ,18633.72628,0.00382, Action type: [2, 0] 
Episode: 25124 ,18634.72246,0.00382, Action type: [2, 0] 
Episode: 25125 ,18635.71865,0.00381, Action type: [0 1] ,
Episode: 25126 ,18636.71484,0.00381, Action type: [2, 0] 
Episode: 25127 ,18637.71103,0.00381, Action type: [2, 0] 
Episode: 25128 ,18638.70722,0.00381, Action type: [2, 0] 
Episode: 25129 ,18639.70341,0.00381, Action type: [2, 0] 
Episode: 25130 ,18640.6996,0.00381, Action type: [2, 0] 
Episode: 25131 ,18641.69579,0.00381, Action type: [2, 0] 
Episode: 25132 ,18642.69198,0.00381, Action type: [2, 0] 
Episode: 25133 ,18643.68817,0.00381, Action type: [2, 0] 
Episode: 25134 ,18644.68436,0.00381, Action type: [2, 0] 
Episode: 25135 ,18645.68056,0.0038, Action type: [2, 0] 
Episode: 25136 ,18646.67676,0.0038, Action type: [2, 0] 
Episode: 25137 ,18647.67296,0.0038, Action type: [2, 0] 
Episode: 25138 ,18648.66916,0.0038, Action type: [2, 0] 
Episode: 25139 ,18649.66536,0.0038, Action type: [2, 0] 
Episode: 25140 ,18650.66156,0.0038, Action type: [2, 0] 
Episode: 25141 ,18651.65777,0.00379, Action type: [2, 0] 
Episode: 25142 ,18652.65398,0.00379, Action type: [2, 0] 
Episode: 25143 ,18653.65019,0.00379, Action type: [2, 0] 
Episode: 25144 ,18654.6464,0.00379, Action type: [2, 0] 
Episode: 25145 ,18655.64262,0.00378, Action type: [2, 0] 
Episode: 25146 ,18656.63884,0.00378, Action type: [2, 0] 
Episode: 25147 ,18657.63506,0.00378, Action type: [2, 0] 
Episode: 25148 ,18658.63128,0.00378, Action type: [2, 0] 
Episode: 25149 ,18659.6275,0.00378, Action type: [2, 0] 
Episode: 25150 ,18660.62372,0.00378, Action type: [2, 0] 
Episode: 25151 ,18661.61994,0.00378, Action type: [2, 0] 
Episode: 25152 ,18662.61616,0.00378, Action type: [2, 0] 
Episode: 25153 ,18663.61239,0.00377, Action type: [2, 0] 
Episode: 25154 ,18664.60862,0.00377, Action type: [2 0] ,
Episode: 25155 ,18665.60486,0.00376, Action type: [2, 0] 
Episode: 25156 ,18666.6011,0.00376, Action type: [2, 0] 
Episode: 25157 ,18667.59734,0.00376, Action type: [2, 0] 
Episode: 25158 ,18668.59358,0.00376, Action type: [2, 0] 
Episode: 25159 ,18669.58982,0.00376, Action type: [1 1] ,
Episode: 25160 ,18670.58606,0.00376, Action type: [2, 0] 
Episode: 25161 ,18671.58231,0.00375, Action type: [2, 0] 
Episode: 25162 ,18672.57856,0.00375, Action type: [2, 0] 
Episode: 25163 ,18673.57481,0.00375, Action type: [2, 0] 
Episode: 25164 ,18674.57106,0.00375, Action type: [0 2] ,
Episode: 25165 ,18675.56731,0.00375, Action type: [2, 0] 
Episode: 25166 ,18676.56356,0.00375, Action type: [2, 0] 
Episode: 25167 ,18677.55981,0.00375, Action type: [2, 0] 
Episode: 25168 ,18678.55606,0.00375, Action type: [2, 0] 
Episode: 25169 ,18679.55231,0.00375, Action type: [2, 0] 
Episode: 25170 ,18680.54857,0.00374, Action type: [2, 0] 
Episode: 25171 ,18681.54483,0.00374, Action type: [2, 0] 
Episode: 25172 ,18682.54109,0.00374, Action type: [2, 0] 
Episode: 25173 ,18683.53735,0.00374, Action type: [2, 0] 
Episode: 25174 ,18684.53361,0.00374, Action type: [2, 0] 
Episode: 25175 ,18685.52987,0.00374, Action type: [2, 0] 
Episode: 25176 ,18686.52613,0.00374, Action type: [2, 0] 
Episode: 25177 ,18687.52239,0.00374, Action type: [2, 0] 
Episode: 25178 ,18688.51865,0.00374, Action type: [2, 0] 
Episode: 25179 ,18689.51491,0.00374, Action type: [2, 0] 
Episode: 25180 ,18690.51117,0.00374, Action type: [2, 0] 
Episode: 25181 ,18691.50743,0.00374, Action type: [2, 0] 
Episode: 25182 ,18692.50369,0.00374, Action type: [2, 0] 
Episode: 25183 ,18693.49995,0.00374, Action type: [2, 0] 
Episode: 25184 ,18694.49621,0.00374, Action type: [2, 0] 
Episode: 25185 ,18695.49247,0.00374, Action type: [2, 0] 
Episode: 25186 ,18696.48873,0.00374, Action type: [2, 0] 
Episode: 25187 ,18697.48499,0.00374, Action type: [2, 0] 
Episode: 25188 ,18698.48125,0.00374, Action type: [2, 0] 
Episode: 25189 ,18699.47751,0.00374, Action type: [2, 0] 
Episode: 25190 ,18700.47377,0.00374, Action type: [2, 0] 
Episode: 25191 ,18701.47003,0.00374, Action type: [2, 0] 
Episode: 25192 ,18702.46629,0.00374, Action type: [2, 0] 
Episode: 25193 ,18703.46256,0.00373, Action type: [2, 0] 
Episode: 25194 ,18704.45883,0.00373, Action type: [2, 0] 
Episode: 25195 ,18705.4551,0.00373, Action type: [2, 0] 
Episode: 25196 ,18706.45137,0.00373, Action type: [2, 0] 
Episode: 25197 ,18707.44764,0.00373, Action type: [2, 0] 
Episode: 25198 ,18708.44391,0.00373, Action type: [2, 0] 
Episode: 25199 ,18709.44018,0.00373, Action type: [2, 0] 
Episode: 25200 ,18710.43645,0.00373, Action type: [2, 0] 
Episode: 25201 ,18711.43272,0.00373, Action type: [2, 0] 
Episode: 25202 ,18712.42899,0.00373, Action type: [2, 0] 
Episode: 25203 ,18713.42526,0.00373, Action type: [2, 0] 
Episode: 25204 ,18714.42153,0.00373, Action type: [2, 0] 
Episode: 25205 ,18715.4178,0.00373, Action type: [2, 0] 
Episode: 25206 ,18716.41408,0.00372, Action type: [2, 0] 
Episode: 25207 ,18717.41036,0.00372, Action type: [2, 0] 
Episode: 25208 ,18718.40664,0.00372, Action type: [2, 0] 
Episode: 25209 ,18719.40292,0.00372, Action type: [2, 0] 
Episode: 25210 ,18720.3992,0.00372, Action type: [2, 0] 
Episode: 25211 ,18721.39548,0.00372, Action type: [2, 0] 
Episode: 25212 ,18722.39176,0.00372, Action type: [2, 0] 
Episode: 25213 ,18723.38804,0.00372, Action type: [2, 0] 
Episode: 25214 ,18724.38433,0.00371, Action type: [2, 0] 
Episode: 25215 ,18725.38062,0.00371, Action type: [2, 0] 
Episode: 25216 ,18726.37691,0.00371, Action type: [2, 0] 
Episode: 25217 ,18727.3732,0.00371, Action type: [2, 0] 
Episode: 25218 ,18728.36949,0.00371, Action type: [2, 0] 
Episode: 25219 ,18729.36578,0.00371, Action type: [2, 0] 
Episode: 25220 ,18730.36207,0.00371, Action type: [2, 0] 
Episode: 25221 ,18731.35837,0.0037, Action type: [2, 0] 
Episode: 25222 ,18732.35467,0.0037, Action type: [2, 0] 
Episode: 25223 ,18733.35097,0.0037, Action type: [2, 0] 
Episode: 25224 ,18734.34727,0.0037, Action type: [2, 0] 
Episode: 25225 ,18735.34357,0.0037, Action type: [2, 0] 
Episode: 25226 ,18736.33987,0.0037, Action type: [2, 0] 
Episode: 25227 ,18737.33617,0.0037, Action type: [2, 0] 
Episode: 25228 ,18738.33247,0.0037, Action type: [2, 0] 
Episode: 25229 ,18739.32877,0.0037, Action type: [2, 0] 
Episode: 25230 ,18740.32507,0.0037, Action type: [2, 0] 
Episode: 25231 ,18741.32137,0.0037, Action type: [2, 0] 
Episode: 25232 ,18742.31767,0.0037, Action type: [2, 0] 
Episode: 25233 ,18743.31397,0.0037, Action type: [2, 0] 
Episode: 25234 ,18744.31027,0.0037, Action type: [2, 0] 
Episode: 25235 ,18745.30657,0.0037, Action type: [2, 0] 
Episode: 25236 ,18746.30287,0.0037, Action type: [2, 0] 
Episode: 25237 ,18747.29917,0.0037, Action type: [2, 0] 
Episode: 25238 ,18748.29547,0.0037, Action type: [2, 0] 
Episode: 25239 ,18749.29177,0.0037, Action type: [2, 0] 
Episode: 25240 ,18750.28807,0.0037, Action type: [2, 0] 
Episode: 25241 ,18751.28437,0.0037, Action type: [2, 0] 
Episode: 25242 ,18752.28067,0.0037, Action type: [2, 0] 
Episode: 25243 ,18753.27697,0.0037, Action type: [2, 0] 
Episode: 25244 ,18754.27327,0.0037, Action type: [2, 0] 
Episode: 25245 ,18755.26957,0.0037, Action type: [0 0] ,
Episode: 25246 ,18756.26587,0.0037, Action type: [2, 0] 
Episode: 25247 ,18757.26217,0.0037, Action type: [2, 0] 
Episode: 25248 ,18758.25847,0.0037, Action type: [2, 0] 
Episode: 25249 ,18759.25477,0.0037, Action type: [2, 0] 
Episode: 25250 ,18760.25108,0.00369, Action type: [0 1] ,
Episode: 25251 ,18761.24739,0.00369, Action type: [2, 0] 
Episode: 25252 ,18762.2437,0.00369, Action type: [2, 0] 
Episode: 25253 ,18763.24001,0.00369, Action type: [2, 0] 
Episode: 25254 ,18764.23632,0.00369, Action type: [2, 0] 
Episode: 25255 ,18765.23263,0.00369, Action type: [2, 0] 
Episode: 25256 ,18766.22894,0.00369, Action type: [2, 0] 
Episode: 25257 ,18767.22525,0.00369, Action type: [2, 0] 
Episode: 25258 ,18768.22156,0.00369, Action type: [2, 0] 
Episode: 25259 ,18769.21787,0.00369, Action type: [2, 0] 
Episode: 25260 ,18770.21418,0.00369, Action type: [2, 0] 
Episode: 25261 ,18771.21049,0.00369, Action type: [2, 0] 
Episode: 25262 ,18772.2068,0.00369, Action type: [2, 0] 
Episode: 25263 ,18773.20312,0.00368, Action type: [2, 0] 
Episode: 25264 ,18774.19944,0.00368, Action type: [2, 0] 
Episode: 25265 ,18775.19576,0.00368, Action type: [2 1] ,
Episode: 25266 ,18776.19208,0.00368, Action type: [2, 0] 
Episode: 25267 ,18777.1884,0.00368, Action type: [2, 0] 
Episode: 25268 ,18778.18473,0.00367, Action type: [2, 0] 
Episode: 25269 ,18779.18106,0.00367, Action type: [2, 0] 
Episode: 25270 ,18780.17739,0.00367, Action type: [2, 0] 
Episode: 25271 ,18781.17372,0.00367, Action type: [2, 0] 
Episode: 25272 ,18782.17005,0.00367, Action type: [2, 0] 
Episode: 25273 ,18783.16638,0.00367, Action type: [2, 0] 
Episode: 25274 ,18784.16271,0.00367, Action type: [2, 0] 
Episode: 25275 ,18785.15904,0.00367, Action type: [2, 0] 
Episode: 25276 ,18786.15537,0.00367, Action type: [2, 0] 
Episode: 25277 ,18787.1517,0.00367, Action type: [2, 0] 
Episode: 25278 ,18788.14803,0.00367, Action type: [2, 0] 
Episode: 25279 ,18789.14436,0.00367, Action type: [2, 0] 
Episode: 25280 ,18790.14069,0.00367, Action type: [2, 0] 
Episode: 25281 ,18791.13702,0.00367, Action type: [2, 0] 
Episode: 25282 ,18792.13335,0.00367, Action type: [2, 0] 
Episode: 25283 ,18793.12969,0.00366, Action type: [0 0] ,
Episode: 25284 ,18794.12603,0.00366, Action type: [2 2] ,
Episode: 25285 ,18795.12237,0.00366, Action type: [2, 0] 
Episode: 25286 ,18796.11871,0.00366, Action type: [2, 0] 
Episode: 25287 ,18797.11505,0.00366, Action type: [2, 0] 
Episode: 25288 ,18798.11139,0.00366, Action type: [2, 0] 
Episode: 25289 ,18799.10773,0.00366, Action type: [2, 0] 
Episode: 25290 ,18800.10408,0.00365, Action type: [2, 0] 
Episode: 25291 ,18801.10043,0.00365, Action type: [2, 0] 
Episode: 25292 ,18802.09678,0.00365, Action type: [0 1] ,
Episode: 25293 ,18803.09313,0.00365, Action type: [2, 0] 
Episode: 25294 ,18804.08948,0.00365, Action type: [2, 0] 
Episode: 25295 ,18805.08583,0.00365, Action type: [1 0] ,
Episode: 25296 ,18806.08218,0.00365, Action type: [2, 0] 
Episode: 25297 ,18807.07853,0.00365, Action type: [2, 0] 
Episode: 25298 ,18808.07488,0.00365, Action type: [2, 0] 
Episode: 25299 ,18809.07123,0.00365, Action type: [0 0] ,
Episode: 25300 ,18810.06758,0.00365, Action type: [2, 0] 
Episode: 25301 ,18811.06393,0.00365, Action type: [2, 0] 
Episode: 25302 ,18812.06029,0.00364, Action type: [2, 0] 
Episode: 25303 ,18813.05665,0.00364, Action type: [2, 0] 
Episode: 25304 ,18814.05301,0.00364, Action type: [2 0] ,
Episode: 25305 ,18815.04938,0.00363, Action type: [2, 0] 
Episode: 25306 ,18816.04575,0.00363, Action type: [2, 0] 
Episode: 25307 ,18817.04212,0.00363, Action type: [2, 0] 
Episode: 25308 ,18818.03849,0.00363, Action type: [2, 0] 
Episode: 25309 ,18819.03486,0.00363, Action type: [2, 0] 
Episode: 25310 ,18820.03123,0.00363, Action type: [2, 0] 
Episode: 25311 ,18821.0276,0.00363, Action type: [2, 0] 
Episode: 25312 ,18822.02397,0.00363, Action type: [2, 0] 
Episode: 25313 ,18823.02034,0.00363, Action type: [2, 0] 
Episode: 25314 ,18824.01671,0.00363, Action type: [2, 0] 
Episode: 25315 ,18825.01309,0.00362, Action type: [2, 0] 
Episode: 25316 ,18826.00947,0.00362, Action type: [0 1] ,
Episode: 25317 ,18827.00585,0.00362, Action type: [1 1] ,
Episode: 25318 ,18828.00223,0.00362, Action type: [2, 0] 
Episode: 25319 ,18828.99861,0.00362, Action type: [2, 0] 
Episode: 25320 ,18829.99499,0.00362, Action type: [2, 0] 
Episode: 25321 ,18830.99137,0.00362, Action type: [2, 0] 
Episode: 25322 ,18831.98775,0.00362, Action type: [2, 0] 
Episode: 25323 ,18832.98413,0.00362, Action type: [2, 0] 
Episode: 25324 ,18833.98051,0.00362, Action type: [2, 0] 
Episode: 25325 ,18834.97689,0.00362, Action type: [2, 0] 
Episode: 25326 ,18835.97327,0.00362, Action type: [2, 0] 
Episode: 25327 ,18836.96966,0.00361, Action type: [2, 0] 
Episode: 25328 ,18837.96605,0.00361, Action type: [2, 0] 
Episode: 25329 ,18838.96244,0.00361, Action type: [2, 0] 
Episode: 25330 ,18839.95883,0.00361, Action type: [2, 0] 
Episode: 25331 ,18840.95522,0.00361, Action type: [2, 0] 
Episode: 25332 ,18841.95161,0.00361, Action type: [2, 0] 
Episode: 25333 ,18842.94801,0.0036, Action type: [2, 0] 
Episode: 25334 ,18843.94441,0.0036, Action type: [2, 0] 
Episode: 25335 ,18844.94081,0.0036, Action type: [2, 0] 
Episode: 25336 ,18845.93721,0.0036, Action type: [2, 0] 
Episode: 25337 ,18846.93361,0.0036, Action type: [2, 0] 
Episode: 25338 ,18847.93001,0.0036, Action type: [2, 0] 
Episode: 25339 ,18848.92641,0.0036, Action type: [2, 0] 
Episode: 25340 ,18849.92281,0.0036, Action type: [2, 0] 
Episode: 25341 ,18850.91922,0.00359, Action type: [2, 0] 
Episode: 25342 ,18851.91563,0.00359, Action type: [2, 0] 
Episode: 25343 ,18852.91204,0.00359, Action type: [2, 0] 
Episode: 25344 ,18853.90845,0.00359, Action type: [2, 0] 
Episode: 25345 ,18854.90486,0.00359, Action type: [2, 0] 
Episode: 25346 ,18855.90127,0.00359, Action type: [0 2] ,
Episode: 25347 ,18856.89768,0.00359, Action type: [2, 0] 
Episode: 25348 ,18857.89409,0.00359, Action type: [2, 0] 
Episode: 25349 ,18858.89051,0.00358, Action type: [2, 0] 
Episode: 25350 ,18859.88694,0.00357, Action type: [2, 0] 
Episode: 25351 ,18860.88337,0.00357, Action type: [0 1] ,
Episode: 25352 ,18861.8798,0.00357, Action type: [2, 0] 
Episode: 25353 ,18862.87623,0.00357, Action type: [2, 0] 
Episode: 25354 ,18863.87266,0.00357, Action type: [2 1] ,
Episode: 25355 ,18864.86909,0.00357, Action type: [2, 0] 
Episode: 25356 ,18865.86552,0.00357, Action type: [2, 0] 
Episode: 25357 ,18866.86196,0.00356, Action type: [2, 0] 
Episode: 25358 ,18867.8584,0.00356, Action type: [2, 0] 
Episode: 25359 ,18868.85484,0.00356, Action type: [2, 0] 
Episode: 25360 ,18869.85128,0.00356, Action type: [2, 0] 
Episode: 25361 ,18870.84772,0.00356, Action type: [2, 0] 
Episode: 25362 ,18871.84416,0.00356, Action type: [2, 0] 
Episode: 25363 ,18872.8406,0.00356, Action type: [2, 0] 
Episode: 25364 ,18873.83704,0.00356, Action type: [2, 0] 
Episode: 25365 ,18874.83348,0.00356, Action type: [2, 0] 
Episode: 25366 ,18875.82992,0.00356, Action type: [2, 0] 
Episode: 25367 ,18876.82636,0.00356, Action type: [2, 0] 
Episode: 25368 ,18877.82281,0.00355, Action type: [2, 0] 
Episode: 25369 ,18878.81926,0.00355, Action type: [2, 0] 
Episode: 25370 ,18879.81571,0.00355, Action type: [2 2] ,
Episode: 25371 ,18880.81216,0.00355, Action type: [2, 0] 
Episode: 25372 ,18881.80861,0.00355, Action type: [2, 0] 
Episode: 25373 ,18882.80506,0.00355, Action type: [2, 0] 
Episode: 25374 ,18883.80151,0.00355, Action type: [2, 0] 
Episode: 25375 ,18884.79796,0.00355, Action type: [2, 0] 
Episode: 25376 ,18885.79441,0.00355, Action type: [2, 0] 
Episode: 25377 ,18886.79086,0.00355, Action type: [2, 0] 
Episode: 25378 ,18887.78731,0.00355, Action type: [2, 0] 
Episode: 25379 ,18888.78377,0.00354, Action type: [2, 0] 
Episode: 25380 ,18889.78023,0.00354, Action type: [2, 0] 
Episode: 25381 ,18890.77669,0.00354, Action type: [0 2] ,
Episode: 25382 ,18891.77315,0.00354, Action type: [0 0] ,
Episode: 25383 ,18892.76961,0.00354, Action type: [2, 0] 
Episode: 25384 ,18893.76607,0.00354, Action type: [2 0] ,
Episode: 25385 ,18894.76253,0.00354, Action type: [2, 0] 
Episode: 25386 ,18895.75899,0.00354, Action type: [2, 0] 
Episode: 25387 ,18896.75545,0.00354, Action type: [2, 0] 
Episode: 25388 ,18897.75191,0.00354, Action type: [2, 0] 
Episode: 25389 ,18898.74837,0.00354, Action type: [2, 0] 
Episode: 25390 ,18899.74483,0.00354, Action type: [2, 0] 
Episode: 25391 ,18900.74129,0.00354, Action type: [2, 0] 
Episode: 25392 ,18901.73775,0.00354, Action type: [2, 0] 
Episode: 25393 ,18902.73421,0.00354, Action type: [1 1] ,
Episode: 25394 ,18903.73067,0.00354, Action type: [2, 0] 
Episode: 25395 ,18904.72713,0.00354, Action type: [2, 0] 
Episode: 25396 ,18905.72359,0.00354, Action type: [2, 0] 
Episode: 25397 ,18906.72005,0.00354, Action type: [2, 0] 
Episode: 25398 ,18907.71651,0.00354, Action type: [2, 0] 
Episode: 25399 ,18908.71297,0.00354, Action type: [2, 0] 
Episode: 25400 ,18909.70943,0.00354, Action type: [2, 0] 
Episode: 25401 ,18910.70589,0.00354, Action type: [2, 0] 
Episode: 25402 ,18911.70235,0.00354, Action type: [2, 0] 
Episode: 25403 ,18912.69881,0.00354, Action type: [2, 0] 
Episode: 25404 ,18913.69527,0.00354, Action type: [2, 0] 
Episode: 25405 ,18914.69173,0.00354, Action type: [2, 0] 
Episode: 25406 ,18915.68819,0.00354, Action type: [2, 0] 
Episode: 25407 ,18916.68465,0.00354, Action type: [2, 0] 
Episode: 25408 ,18917.68111,0.00354, Action type: [2 2] ,
Episode: 25409 ,18918.67757,0.00354, Action type: [2, 0] 
Episode: 25410 ,18919.67403,0.00354, Action type: [2, 0] 
Episode: 25411 ,18920.67049,0.00354, Action type: [2, 0] 
Episode: 25412 ,18921.66695,0.00354, Action type: [2, 0] 
Episode: 25413 ,18922.66341,0.00354, Action type: [2, 0] 
Episode: 25414 ,18923.65987,0.00354, Action type: [2, 0] 
Episode: 25415 ,18924.65633,0.00354, Action type: [0 1] ,
Episode: 25416 ,18925.65279,0.00354, Action type: [2, 0] 
Episode: 25417 ,18926.64925,0.00354, Action type: [2, 0] 
Episode: 25418 ,18927.64571,0.00354, Action type: [2, 0] 
Episode: 25419 ,18928.64217,0.00354, Action type: [2, 0] 
Episode: 25420 ,18929.63863,0.00354, Action type: [2, 0] 
Episode: 25421 ,18930.63509,0.00354, Action type: [2, 0] 
Episode: 25422 ,18931.63155,0.00354, Action type: [2, 0] 
Episode: 25423 ,18932.62801,0.00354, Action type: [2, 0] 
Episode: 25424 ,18933.62447,0.00354, Action type: [2, 0] 
Episode: 25425 ,18934.62093,0.00354, Action type: [2, 0] 
Episode: 25426 ,18935.61739,0.00354, Action type: [2, 0] 
Episode: 25427 ,18936.61385,0.00354, Action type: [2, 0] 
Episode: 25428 ,18937.61031,0.00354, Action type: [2, 0] 
Episode: 25429 ,18938.60677,0.00354, Action type: [2, 0] 
Episode: 25430 ,18939.60323,0.00354, Action type: [2 0] ,
Episode: 25431 ,18940.59969,0.00354, Action type: [2, 0] 
Episode: 25432 ,18941.59615,0.00354, Action type: [2, 0] 
Episode: 25433 ,18942.59261,0.00354, Action type: [2, 0] 
Episode: 25434 ,18943.58907,0.00354, Action type: [2, 0] 
Episode: 25435 ,18944.58553,0.00354, Action type: [2, 0] 
Episode: 25436 ,18945.58199,0.00354, Action type: [2 1] ,
Episode: 25437 ,18945.57844,0.00355, Action type: [2, 0] 
Episode: 25438 ,18946.57489,0.00355, Action type: [2, 0] 
Episode: 25439 ,18947.57134,0.00355, Action type: [2, 0] 
Episode: 25440 ,18948.56779,0.00355, Action type: [2, 0] 
Episode: 25441 ,18949.56424,0.00355, Action type: [2, 0] 
Episode: 25442 ,18950.56069,0.00355, Action type: [1 1] ,
Episode: 25443 ,18951.55714,0.00355, Action type: [2 2] ,
Episode: 25444 ,18952.55359,0.00355, Action type: [2, 0] 
Episode: 25445 ,18953.55004,0.00355, Action type: [2, 0] 
Episode: 25446 ,18954.54649,0.00355, Action type: [2, 0] 
Episode: 25447 ,18955.54294,0.00355, Action type: [2, 0] 
Episode: 25448 ,18956.53939,0.00355, Action type: [2, 0] 
Episode: 25449 ,18957.53584,0.00355, Action type: [2, 0] 
Episode: 25450 ,18958.53229,0.00355, Action type: [2, 0] 
Episode: 25451 ,18959.52875,0.00354, Action type: [2, 0] 
Episode: 25452 ,18960.52521,0.00354, Action type: [2, 0] 
Episode: 25453 ,18961.52167,0.00354, Action type: [2 2] ,
Episode: 25454 ,18962.51813,0.00354, Action type: [2, 0] 
Episode: 25455 ,18963.51459,0.00354, Action type: [2, 0] 
Episode: 25456 ,18964.51105,0.00354, Action type: [2, 0] 
Episode: 25457 ,18965.50751,0.00354, Action type: [2, 0] 
Episode: 25458 ,18966.50398,0.00353, Action type: [2, 0] 
Episode: 25459 ,18967.50045,0.00353, Action type: [2, 0] 
Episode: 25460 ,18968.49692,0.00353, Action type: [2, 0] 
Episode: 25461 ,18969.49339,0.00353, Action type: [2, 0] 
Episode: 25462 ,18970.48986,0.00353, Action type: [2, 0] 
Episode: 25463 ,18971.48633,0.00353, Action type: [2, 0] 
Episode: 25464 ,18972.4828,0.00353, Action type: [2, 0] 
Episode: 25465 ,18973.47927,0.00353, Action type: [2, 0] 
Episode: 25466 ,18974.47574,0.00353, Action type: [2, 0] 
Episode: 25467 ,18975.47221,0.00353, Action type: [2, 0] 
Episode: 25468 ,18976.46868,0.00353, Action type: [2, 0] 
Episode: 25469 ,18977.46515,0.00353, Action type: [2, 0] 
Episode: 25470 ,18978.46162,0.00353, Action type: [2, 0] 
Episode: 25471 ,18979.45809,0.00353, Action type: [2, 0] 
Episode: 25472 ,18980.45456,0.00353, Action type: [2, 0] 
Episode: 25473 ,18981.45103,0.00353, Action type: [2, 0] 
Episode: 25474 ,18982.4475,0.00353, Action type: [2, 0] 
Episode: 25475 ,18983.44397,0.00353, Action type: [2, 0] 
Episode: 25476 ,18984.44044,0.00353, Action type: [2, 0] 
Episode: 25477 ,18985.43691,0.00353, Action type: [2, 0] 
Episode: 25478 ,18986.43339,0.00352, Action type: [2, 0] 
Episode: 25479 ,18987.42987,0.00352, Action type: [2, 0] 
Episode: 25480 ,18988.42635,0.00352, Action type: [2, 0] 
Episode: 25481 ,18989.42283,0.00352, Action type: [2, 0] 
Episode: 25482 ,18990.41932,0.00351, Action type: [2, 0] 
Episode: 25483 ,18991.41581,0.00351, Action type: [2, 0] 
Episode: 25484 ,18992.4123,0.00351, Action type: [2, 0] 
Episode: 25485 ,18993.40879,0.00351, Action type: [2, 0] 
Episode: 25486 ,18994.40529,0.0035, Action type: [2, 0] 
Episode: 25487 ,18995.40179,0.0035, Action type: [2, 0] 
Episode: 25488 ,18996.39829,0.0035, Action type: [2, 0] 
Episode: 25489 ,18997.39479,0.0035, Action type: [2, 0] 
Episode: 25490 ,18998.39129,0.0035, Action type: [2, 0] 
Episode: 25491 ,18999.38779,0.0035, Action type: [2, 0] 
Episode: 25492 ,19000.38429,0.0035, Action type: [2, 0] 
Episode: 25493 ,19001.38079,0.0035, Action type: [2, 0] 
Episode: 25494 ,19002.37729,0.0035, Action type: [2, 0] 
Episode: 25495 ,19003.37379,0.0035, Action type: [2, 0] 
Episode: 25496 ,19004.37029,0.0035, Action type: [2, 0] 
Episode: 25497 ,19005.36679,0.0035, Action type: [2, 0] 
Episode: 25498 ,19006.36329,0.0035, Action type: [1 0] ,
Episode: 25499 ,19007.3598,0.00349, Action type: [2, 0] 
Episode: 25500 ,19008.35631,0.00349, Action type: [2, 0] 
Episode: 25501 ,19009.35282,0.00349, Action type: [2, 0] 
Episode: 25502 ,19010.34934,0.00348, Action type: [2, 0] 
Episode: 25503 ,19011.34586,0.00348, Action type: [2, 0] 
Episode: 25504 ,19012.34238,0.00348, Action type: [2, 0] 
Episode: 25505 ,19013.3389,0.00348, Action type: [0 1] ,
Episode: 25506 ,19013.33541,0.00349, Action type: [2, 0] 
Episode: 25507 ,19014.33192,0.00349, Action type: [2, 0] 
Episode: 25508 ,19015.32844,0.00348, Action type: [2, 0] 
Episode: 25509 ,19016.32496,0.00348, Action type: [2, 0] 
Episode: 25510 ,19017.32148,0.00348, Action type: [2, 0] 
