Episode, Rewards, QoS violation, Action type
6851,3508.14946,0.01413,4
6852,3509.13542,0.01404,4
6853,3510.12145,0.01397,0
6854,3510.10741,0.01404,3
6855,3510.09328,0.01413,0
6856,3510.07912,0.01416,3
6857,3510.06494,0.01418,3
6858,3510.05071,0.01423,0
6859,3510.03644,0.01427,0
6860,3510.02213,0.01431,4
6861,3511.00786,0.01427,0
6862,3510.99355,0.01431,5
6863,3511.97924,0.01431,5
6864,3512.96493,0.01431,1
6865,3513.95062,0.01431,5
6866,3514.93631,0.01431,2
6867,3515.92204,0.01427,2
6868,3516.90781,0.01423,2
6869,3517.89363,0.01418,2
6870,3518.87947,0.01416,4
6871,3519.86536,0.01411,4
6872,3520.85132,0.01404,1
6873,3521.83728,0.01404,0
6874,3521.82317,0.01411,5
6875,3522.80906,0.01411,3
6876,3522.79492,0.01414,3
6877,3522.78074,0.01418,2
6878,3523.7666,0.01414,5
6879,3524.75246,0.01414,2
6880,3525.73836,0.0141,0
6881,3525.72422,0.01414,3
6882,3525.71004,0.01418,0
6883,3525.69581,0.01423,4
6884,3526.68163,0.01418,3
6885,3526.6674,0.01423,3
6886,3526.65313,0.01427,3
6887,3526.63883,0.0143,0
6888,3526.62445,0.01438,0
6889,3526.61002,0.01443,0
6890,3526.59555,0.01447,5
6891,3527.58108,0.01447,3
6892,3527.56653,0.01455,3
6893,3527.55188,0.01465,4
6894,3528.53733,0.01455,4
6895,3529.52286,0.01447,2
6896,3530.50844,0.01442,2
6897,3531.49406,0.01438,0
6898,3531.47964,0.01442,0
6899,3531.46517,0.01447,0
6900,3531.45062,0.01455,0
6901,3531.43597,0.01465,3
6902,3531.42129,0.01468,3
6903,3531.40657,0.01472,3
6904,3531.39179,0.01478,0
6905,3531.37693,0.01486,0
6906,3531.36201,0.01492,0
6907,3531.34705,0.01496,2
6908,3532.33213,0.01492,2
6909,3533.31727,0.01486,2
6910,3534.30249,0.01478,2
6911,3535.28777,0.01472,4
6912,3536.27309,0.01468,4
6913,3537.25844,0.01465,1
6914,3538.24379,0.01465,5
6915,3539.22914,0.01465,5
6916,3540.21449,0.01465,1
6917,3541.19984,0.01465,1
6918,3542.18519,0.01465,2
6919,3543.17064,0.01455,2
6920,3544.15617,0.01447,0
6921,3544.14162,0.01455,3
6922,3544.12698,0.01464,4
6923,3545.11243,0.01455,4
6924,3546.09796,0.01447,4
6925,3547.08354,0.01442,2
6926,3548.06916,0.01438,2
6927,3549.05486,0.0143,2
6928,3550.04058,0.01428,2
6929,3551.02634,0.01424,2
6930,3552.01216,0.01418,3
6931,3551.99792,0.01424,3
6932,3551.98364,0.01428,1
6933,3552.96936,0.01428,3
6934,3552.95505,0.01431,4
6935,3553.94077,0.01428,2
6936,3554.92653,0.01424,2
6937,3555.91235,0.01418,2
6938,3556.8982,0.01415,5
6939,3557.88405,0.01415,2
6940,3558.86997,0.01408,3
6941,3558.85582,0.01415,3
6942,3558.84164,0.01418,3
6943,3558.8274,0.01424,0
6944,3558.81312,0.01428,0
6945,3558.79881,0.01431,2
6946,3559.78453,0.01428,2
6947,3560.77029,0.01424,2
6948,3561.75611,0.01418,3
6949,3561.74187,0.01424,3
6950,3561.72759,0.01428,4
6951,3562.71335,0.01424,2
6952,3563.69917,0.01418,2
6953,3564.68502,0.01415,2
6954,3565.67094,0.01408,2
6955,3566.6569,0.01404,0
6956,3566.64282,0.01408,1
6957,3567.62874,0.01408,1
6958,3568.61466,0.01408,5
6959,3569.60058,0.01408,3
6960,3569.58643,0.01415,3
6961,3569.57225,0.01418,5
6962,3570.55807,0.01418,4
6963,3571.54392,0.01415,4
6964,3572.52984,0.01408,2
6965,3573.5158,0.01404,2
6966,3574.50185,0.01395,0
6967,3574.48781,0.01404,0
6968,3574.47373,0.01408,0
6969,3574.45958,0.01415,3
6970,3574.4454,0.01418,3
6971,3574.43116,0.01424,3
6972,3574.41689,0.01427,3
6973,3574.40258,0.01431,0
6974,3574.3882,0.01438,0
6975,3574.37377,0.01443,4
6976,3575.35939,0.01438,2
6977,3576.34508,0.01431,2
6978,3577.33081,0.01427,2
6979,3578.31658,0.01423,1
6980,3579.30235,0.01423,5
6981,3580.28812,0.01423,1
6982,3581.27389,0.01423,3
6983,3581.25962,0.01427,3
6984,3581.24531,0.01431,3
6985,3581.23093,0.01438,0
6986,3581.2165,0.01443,0
6987,3581.20202,0.01448,0
6988,3581.18748,0.01454,4
6989,3582.173,0.01448,4
6990,3583.15857,0.01443,3
6991,3583.14409,0.01448,5
6992,3584.12961,0.01448,5
6993,3585.11514,0.01447,5
6994,3586.10067,0.01447,5
6995,3587.0862,0.01447,5
6996,3588.07173,0.01447,2
6997,3589.05731,0.01442,2
6998,3590.04294,0.01437,3
6999,3590.02852,0.01442,1
7000,3591.0141,0.01442,3
7001,3590.99963,0.01447,4
7002,3591.98521,0.01442,0
7003,3591.97074,0.01447,0
7004,3591.95621,0.01453,0
7005,3591.94159,0.01462,0
7006,3591.92692,0.01467,5
7007,3592.91225,0.01467,4
7008,3593.89763,0.01462,4
7009,3594.8831,0.01453,2
7010,3595.86863,0.01447,2
7011,3596.85421,0.01442,0
7012,3596.83974,0.01447,0
7013,3596.82521,0.01453,0
7014,3596.81059,0.01462,1
7015,3597.79597,0.01462,4
7016,3598.78144,0.01453,3
7017,3598.76682,0.01462,2
7018,3599.75229,0.01453,2
7019,3600.73781,0.01448,4
7020,3601.72338,0.01443,4
7021,3602.709,0.01438,5
7022,3603.69463,0.01437,5
7023,3604.68026,0.01437,5
7024,3605.66589,0.01437,0
7025,3605.65147,0.01442,4
7026,3606.6371,0.01437,4
7027,3607.6228,0.0143,4
7028,3608.60854,0.01426,3
7029,3608.59424,0.0143,3
7030,3608.57987,0.01437,0
7031,3608.56546,0.01441,0
7032,3608.55099,0.01447,4
7033,3609.53658,0.01441,4
7034,3610.52221,0.01437,4
7035,3611.50791,0.0143,4
7036,3612.49365,0.01426,5
7037,3613.47939,0.01426,5
7038,3614.46513,0.01426,3
7039,3614.45084,0.01429,3
7040,3614.43647,0.01437,4
7041,3615.42218,0.01429,4
7042,3616.40792,0.01426,2
7043,3617.3937,0.01422,2
7044,3618.37953,0.01417,3
7045,3618.36531,0.01422,3
7046,3618.35105,0.01426,3
7047,3618.33676,0.01429,4
7048,3619.3225,0.01426,4
7049,3620.30828,0.01422,0
7050,3620.29402,0.01426,0
7051,3620.27973,0.01429,5
7052,3621.26545,0.01428,3
7053,3621.2511,0.01435,3
7054,3621.23674,0.01436,2
7055,3622.22239,0.01435,0
7056,3622.20802,0.01437,0
7057,3622.19357,0.01445,4
7058,3623.1792,0.01437,5
7059,3624.16484,0.01436,5
7060,3625.15048,0.01436,4
7061,3626.13614,0.01434,1
7062,3627.1218,0.01434,1
7063,3627.10745,0.01435,3
7064,3627.09309,0.01436,3
7065,3627.07865,0.01444,4
7066,3628.06429,0.01436,4
7067,3629.04995,0.01434,0
7068,3629.03559,0.01436,0
7069,3629.02115,0.01444,3
7070,3629.00667,0.01448,3
7071,3628.99208,0.01459,3
7072,3628.97745,0.01463,2
7073,3629.96286,0.01459,2
7074,3630.94838,0.01448,1
7075,3631.9339,0.01448,4
7076,3632.91946,0.01444,4
7077,3633.9051,0.01436,4
7078,3634.89076,0.01434,3
7079,3634.8764,0.01436,2
7080,3635.86206,0.01434,2
7081,3636.8478,0.01426,2
7082,3637.83356,0.01424,4
7083,3638.81936,0.0142,4
7084,3639.80521,0.01415,4
7085,3640.79109,0.01412,3
7086,3640.77695,0.01414,4
7087,3641.76284,0.01411,2
7088,3642.7488,0.01404,2
7089,3643.73479,0.01401,4
7090,3644.72088,0.01391,4
7091,3645.707,0.01388,1
7092,3645.69311,0.01389,4
7093,3646.67924,0.01387,2
7094,3647.66538,0.01386,2
7095,3648.65157,0.01381,3
7096,3648.63771,0.01386,3
7097,3648.62384,0.01387,1
7098,3649.60997,0.01387,0
7099,3649.59608,0.01389,4
7100,3650.58221,0.01387,4
7101,3651.56835,0.01386,4
7102,3652.55454,0.01381,3
7103,3652.54068,0.01386,3
7104,3653.52682,0.01386,1
7105,3653.51295,0.01387,2
7106,3654.49909,0.01386,2
7107,3655.48528,0.01381,4
7108,3656.47153,0.01375,4
7109,3657.45782,0.01371,3
7110,3657.44407,0.01375,3
7111,3657.43026,0.01381,3
7112,3657.41641,0.01385,2
7113,3658.4026,0.01381,2
7114,3659.38885,0.01375,0
7115,3659.37504,0.01381,0
7116,3659.36118,0.01386,0
7117,3659.34731,0.01387,3
7118,3659.33342,0.01389,3
7119,3659.31951,0.01391,3
7120,3659.30552,0.01399,2
7121,3660.29161,0.01391,4
7122,3661.27773,0.01388,0
7123,3661.26382,0.01391,0
7124,3661.24982,0.014,0
7125,3661.23577,0.01405,3
7126,3661.22165,0.01412,3
7127,3661.2075,0.01415,3
7128,3661.19331,0.01419,5
7129,3662.17912,0.01419,2
7130,3663.16498,0.01414,2
7131,3664.15086,0.01412,4
7132,3665.13682,0.01404,4
7133,3666.12283,0.01399,1
7134,3667.10884,0.01399,0
7135,3667.0948,0.01404,1
7136,3667.08075,0.01405,2
7137,3668.06674,0.01401,2
7138,3669.05282,0.01392,4
7139,3670.03893,0.01389,3
7140,3670.02501,0.01392,3
7141,3670.01101,0.014,0
7142,3669.99696,0.01405,0
7143,3669.98283,0.01413,0
7144,3669.96867,0.01416,2
7145,3670.95453,0.01414,3
7146,3670.94037,0.01416,3
7147,3670.92617,0.0142,0
7148,3670.91193,0.01424,5
7149,3671.89769,0.01424,4
7150,3672.88349,0.0142,0
7151,3672.86925,0.01424,0
7152,3672.85498,0.01427,0
7153,3672.84065,0.01433,0
7154,3672.82628,0.01437,3
7155,3672.81186,0.01442,3
7156,3672.79738,0.01448,5
7157,3673.7829,0.01448,0
7158,3673.76833,0.01457,0
7159,3673.75369,0.01464,0
7160,3673.73902,0.01467,2
7161,3674.72438,0.01464,4
7162,3675.70981,0.01457,3
7163,3675.69517,0.01464,1
7164,3676.68053,0.01464,3
7165,3676.66586,0.01467,3
7166,3676.65114,0.01472,2
7167,3677.63647,0.01467,2
7168,3678.62183,0.01464,4
7169,3679.60726,0.01457,0
7170,3679.59262,0.01464,0
7171,3679.57795,0.01467,0
7172,3679.56322,0.01473,3
7173,3679.54842,0.0148,3
7174,3679.53356,0.01486,4
7175,3680.51877,0.01479,4
7176,3681.50405,0.01472,3
7177,3681.48926,0.01479,2
7178,3682.47454,0.01472,5
7179,3683.45982,0.01472,1
7180,3684.4451,0.01472,2
7181,3685.43043,0.01467,4
7182,3686.41579,0.01464,3
7183,3686.40113,0.01466,2
7184,3687.38649,0.01464,2
7185,3688.37192,0.01457,2
7186,3689.35744,0.01448,4
7187,3690.34302,0.01442,4
7188,3691.32866,0.01436,4
7189,3692.31434,0.01432,4
7190,3693.30008,0.01426,2
7191,3694.28584,0.01424,2
7192,3695.27164,0.0142,2
7193,3696.25748,0.01416,3
7194,3696.24328,0.0142,2
7195,3697.22912,0.01416,0
7196,3697.21491,0.01421,0
7197,3697.20066,0.01425,2
7198,3698.18644,0.01422,2
7199,3699.17227,0.01417,2
7200,3700.15813,0.01414,4
7201,3701.14408,0.01405,4
7202,3702.13007,0.01401,0
7203,3702.11602,0.01405,0
7204,3702.10188,0.01414,0
7205,3702.08772,0.01416,2
7206,3703.07358,0.01414,2
7207,3704.05953,0.01405,2
7208,3705.04552,0.01401,2
7209,3706.03161,0.01391,4
7210,3707.01772,0.01389,2
7211,3708.00385,0.01387,3
7212,3707.98996,0.01389,1
7213,3708.97607,0.01389,1
7214,3709.96218,0.01389,1
7215,3710.94829,0.01389,2
7216,3711.93441,0.01388,4
7217,3712.92055,0.01386,4
7218,3713.90675,0.0138,4
7219,3714.89299,0.01376,3
7220,3714.8792,0.01379,0
7221,3714.86535,0.01385,0
7222,3714.85148,0.01387,1
7223,3714.8376,0.01388,4
7224,3715.82374,0.01386,4
7225,3716.80994,0.0138,4
7226,3717.79618,0.01376,4
7227,3718.78246,0.01372,0
7228,3718.7687,0.01376,1
7229,3719.75494,0.01376,1
7230,3720.74118,0.01376,3
7231,3720.72738,0.0138,3
7232,3720.71352,0.01386,4
7233,3721.69972,0.0138,4
7234,3722.68596,0.01376,4
7235,3723.67224,0.01372,0
7236,3723.65848,0.01376,0
7237,3723.64468,0.0138,5
7238,3724.63089,0.01379,5
7239,3725.6171,0.01379,5
7240,3726.60331,0.01379,5
7241,3727.58952,0.01379,1
7242,3728.57573,0.01379,1
7243,3729.56194,0.01379,1
7244,3730.54815,0.01379,4
7245,3731.5344,0.01375,4
7246,3732.52069,0.01371,2
7247,3733.50703,0.01366,2
7248,3734.49341,0.01362,1
7249,3735.47979,0.01362,1
7250,3736.46617,0.01362,3
7251,3736.45251,0.01366,4
7252,3737.43889,0.01362,4
7253,3738.42532,0.01357,2
7254,3739.41178,0.01354,0
7255,3739.39821,0.01357,0
7256,3739.38459,0.01362,1
7257,3740.37097,0.01362,0
7258,3740.35731,0.01366,4
7259,3741.34369,0.01362,4
7260,3742.33012,0.01357,4
7261,3743.31658,0.01354,5
7262,3744.30304,0.01354,5
7263,3745.2895,0.01354,2
7264,3746.27602,0.01348,3
7265,3746.26248,0.01354,3
7266,3746.24891,0.01357,4
7267,3747.23537,0.01354,0
7268,3747.2218,0.01357,0
7269,3747.20818,0.01362,3
7270,3747.19452,0.01366,3
7271,3747.18081,0.01371,5
7272,3748.1671,0.01371,4
7273,3749.15345,0.01365,4
7274,3750.13984,0.01361,1
7275,3751.12623,0.01361,1
7276,3751.11261,0.01362,3
7277,3751.09896,0.01365,3
7278,3751.08525,0.01371,3
7279,3751.07151,0.01374,0
7280,3751.05772,0.01379,5
7281,3752.04393,0.01379,4
7282,3753.03019,0.01374,1
7283,3754.01645,0.01374,5
7284,3755.00271,0.01374,5
7285,3755.98897,0.01374,1
7286,3756.97523,0.01374,1
7287,3757.96149,0.01374,1
7288,3758.94775,0.01374,1
7289,3759.93401,0.01374,1
7290,3759.92026,0.01375,3
7291,3759.90647,0.01379,4
7292,3760.89273,0.01374,4
7293,3761.87902,0.01371,0
7294,3761.86528,0.01374,0
7295,3761.85149,0.01379,5
7296,3762.8377,0.01379,3
7297,3762.82385,0.01385,3
7298,3762.80998,0.01387,3
7299,3762.79609,0.01389,1
7300,3763.7822,0.01389,1
7301,3764.76831,0.01389,1
7302,3765.75442,0.01389,3
7303,3765.74051,0.01391,3
7304,3765.72652,0.01399,3
7305,3765.71247,0.01405,4
7306,3766.69848,0.01399,2
7307,3767.68457,0.01391,2
7308,3768.67068,0.01389,4
7309,3769.65681,0.01387,2
7310,3770.64296,0.01385,3
7311,3770.62909,0.01387,3
7312,3770.6152,0.01389,3
7313,3770.60129,0.01391,0
7314,3770.5873,0.01399,0
7315,3770.57325,0.01405,0
7316,3770.55911,0.01414,4
7317,3771.54506,0.01405,4
7318,3772.53107,0.01399,2
7319,3773.51716,0.01391,2
7320,3774.50327,0.01389,3
7321,3774.48936,0.01391,5
7322,3775.47545,0.01391,5
7323,3776.46154,0.01391,5
7324,3777.44763,0.01391,2
7325,3778.43374,0.01389,2
7326,3779.41987,0.01387,0
7327,3779.40598,0.01389,0
7328,3779.39207,0.01391,3
7329,3779.37808,0.01399,3
7330,3779.36403,0.01405,3
7331,3779.34989,0.01414,2
7332,3780.33584,0.01405,2
7333,3781.32185,0.01399,3
7334,3781.3078,0.01405,5
7335,3782.29375,0.01405,0
7336,3782.27961,0.01414,3
7337,3782.26545,0.01416,2
7338,3783.25131,0.01414,2
7339,3784.23726,0.01405,0
7340,3784.22312,0.01414,2
7341,3785.20907,0.01405,5
7342,3786.19502,0.01405,5
7343,3787.18097,0.01405,5
7344,3788.16692,0.01405,1
7345,3789.15287,0.01405,1
7346,3790.13882,0.01405,4
7347,3791.12483,0.01399,4
7348,3792.11092,0.01391,3
7349,3792.09693,0.01399,3
7350,3792.08288,0.01405,3
7351,3792.06874,0.01414,0
7352,3792.05458,0.01416,4
7353,3793.04044,0.01414,4
7354,3794.02639,0.01405,3
7355,3794.01226,0.01413,3
7356,3793.99812,0.01414,3
7357,3793.98392,0.0142,1
7358,3794.96972,0.0142,1
7359,3794.95551,0.01421,1
7360,3794.94129,0.01422,1
7361,3795.92707,0.01422,4
7362,3796.91291,0.01416,2
7363,3797.89877,0.01414,4
7364,3798.88472,0.01405,0
7365,3798.87058,0.01414,0
7366,3798.85642,0.01416,0
7367,3798.8422,0.01422,3
7368,3798.82794,0.01426,4
7369,3799.81372,0.01422,4
7370,3800.79956,0.01416,5
7371,3801.7854,0.01416,0
7372,3801.77118,0.01422,1
7373,3802.75696,0.01422,3
7374,3802.7427,0.01426,3
7375,3802.72842,0.01428,2
7376,3803.71416,0.01426,4
7377,3804.69994,0.01422,0
7378,3804.68568,0.01426,5
7379,3805.67143,0.01425,5
7380,3806.65719,0.01424,4
7381,3807.64299,0.0142,1
7382,3807.62878,0.01421,1
7383,3807.61456,0.01422,1
7384,3808.60034,0.01422,1
7385,3809.58612,0.01422,3
7386,3809.57186,0.01426,4
7387,3810.55764,0.01422,4
7388,3811.54348,0.01416,2
7389,3812.52934,0.01414,0
7390,3812.51518,0.01416,4
7391,3813.50104,0.01414,3
7392,3813.48689,0.01415,3
7393,3813.47267,0.01422,2
7394,3814.45852,0.01415,4
7395,3815.44438,0.01414,1
7396,3816.43024,0.01414,1
7397,3817.4161,0.01414,1
7398,3818.40196,0.01414,1
7399,3819.38782,0.01414,3
7400,3819.37367,0.01415,3
7401,3819.35945,0.01422,4
7402,3820.3453,0.01415,0
7403,3820.33108,0.01422,0
7404,3820.31682,0.01426,2
7405,3821.3026,0.01422,2
7406,3822.28845,0.01415,0
7407,3822.27423,0.01422,4
7408,3823.26008,0.01415,0
7409,3823.24586,0.01422,1
7410,3824.23164,0.01422,1
7411,3825.21742,0.01422,1
7412,3826.2032,0.01422,4
7413,3827.18905,0.01415,4
7414,3828.17491,0.01414,0
7415,3828.16076,0.01415,2
7416,3829.14662,0.01414,2
7417,3830.13256,0.01406,2
7418,3831.11856,0.014,4
7419,3832.10464,0.01392,2
7420,3833.09075,0.01389,0
7421,3833.07683,0.01392,1
7422,3834.06291,0.01392,2
7423,3835.04902,0.01389,2
7424,3836.03514,0.01388,2
7425,3837.02129,0.01385,1
7426,3838.00744,0.01385,4
7427,3838.99364,0.0138,4
7428,3839.97992,0.01372,3
7429,3839.96612,0.0138,2
7430,3840.9524,0.01372,2
7431,3841.93869,0.01371,2
7432,3842.92505,0.01364,0
7433,3842.91134,0.01371,1
7434,3843.89763,0.01371,3
7435,3843.88391,0.01372,3
7436,3843.87011,0.0138,2
7437,3844.85639,0.01372,2
7438,3845.84269,0.0137,2
7439,3846.82905,0.01364,2
7440,3847.81543,0.01362,3
7441,3847.80179,0.01364,3
7442,3847.78809,0.0137,3
7443,3847.77437,0.01372,2
7444,3848.76067,0.0137,2
7445,3849.74703,0.01364,2
7446,3850.73341,0.01362,2
7447,3851.71984,0.01357,1
7448,3852.70627,0.01357,1
7449,3853.6927,0.01357,1
7450,3854.67913,0.01357,2
7451,3855.66559,0.01354,2
7452,3856.6521,0.01349,2
7453,3857.63863,0.01347,0
7454,3857.62514,0.01349,0
7455,3857.6116,0.01354,0
7456,3857.59803,0.01357,5
7457,3858.58446,0.01357,3
7458,3858.57084,0.01362,2
7459,3859.55727,0.01357,2
7460,3860.54373,0.01354,2
7461,3861.53024,0.01349,1
7462,3862.51675,0.01349,1
7463,3863.50326,0.01349,1
7464,3864.48977,0.01349,4
7465,3865.4763,0.01347,2
7466,3866.46284,0.01346,2
7467,3867.44947,0.01337,3
7468,3867.43601,0.01346,0
7469,3867.42254,0.01347,1
7470,3868.40907,0.01347,0
7471,3868.39558,0.01349,2
7472,3869.38211,0.01347,2
7473,3870.36865,0.01346,4
7474,3871.35528,0.01337,4
7475,3872.34196,0.01332,4
7476,3873.32868,0.01328,3
7477,3873.31536,0.01332,1
7478,3874.30204,0.01332,0
7479,3874.28867,0.01337,4
7480,3875.27535,0.01332,4
7481,3876.26207,0.01328,4
7482,3877.24885,0.01322,3
7483,3877.23557,0.01328,3
7484,3877.22225,0.01332,2
7485,3878.20897,0.01328,2
7486,3879.19575,0.01322,2
7487,3880.18256,0.01319,1
7488,3881.16937,0.01319,4
7489,3882.15622,0.01315,4
7490,3883.14311,0.01311,2
7491,3884.13005,0.01306,2
7492,3885.11702,0.01303,2
7493,3886.10403,0.01299,0
7494,3886.091,0.01303,0
7495,3886.07792,0.01308,5
7496,3887.06484,0.01308,4
7497,3888.05181,0.01303,2
7498,3889.03882,0.01299,2
7499,3890.02586,0.01296,0
7500,3890.01287,0.01299,1
7501,3890.99988,0.01299,4
7502,3891.98692,0.01296,1
7503,3892.97396,0.01296,0
7504,3892.96097,0.01299,0
7505,3892.94794,0.01303,4
7506,3893.93495,0.01299,4
7507,3894.92199,0.01296,4
7508,3895.90906,0.01293,4
7509,3896.89618,0.01288,1
7510,3896.88329,0.01289,1
7511,3896.87038,0.01291,0
7512,3896.85742,0.01296,1
7513,3897.84446,0.01296,5
7514,3898.8315,0.01296,3
7515,3898.81853,0.01297,2
7516,3899.80557,0.01296,2
7517,3900.79266,0.01291,0
7518,3900.7797,0.01296,2
7519,3901.76678,0.01292,0
7520,3901.75381,0.01297,3
7521,3901.74082,0.01299,2
7522,3902.72785,0.01297,2
7523,3903.71493,0.01292,0
7524,3903.70196,0.01297,0
7525,3903.68896,0.013,0
7526,3903.67593,0.01303,5
7527,3904.6629,0.01303,2
7528,3905.6499,0.013,3
7529,3905.63687,0.01303,3
7530,3905.62381,0.01306,0
7531,3905.6107,0.01311,0
7532,3905.59754,0.01316,0
7533,3905.58434,0.0132,3
7534,3905.57111,0.01323,2
7535,3906.55791,0.0132,3
7536,3906.54467,0.01324,4
7537,3907.53147,0.0132,2
7538,3908.51831,0.01316,2
7539,3909.50519,0.01312,2
7540,3910.49212,0.01307,0
7541,3910.479,0.01312,1
7542,3911.46588,0.01312,3
7543,3911.45271,0.01317,2
7544,3912.43959,0.01312,2
7545,3913.42652,0.01307,2
7546,3914.41349,0.01303,0
7547,3914.40042,0.01307,0
7548,3914.3873,0.01312,0
7549,3914.37413,0.01317,2
7550,3915.36101,0.01312,2
7551,3916.34794,0.01307,2
7552,3917.33491,0.01303,4
7553,3918.32191,0.013,0
7554,3918.30888,0.01303,0
7555,3918.29581,0.01307,2
7556,3919.28278,0.01303,2
7557,3920.26977,0.01301,3
7558,3920.25674,0.01303,3
7559,3920.24367,0.01307,0
7560,3920.23055,0.01312,0
7561,3920.21738,0.01317,5
7562,3921.20421,0.01317,2
7563,3922.19109,0.01312,4
7564,3923.17802,0.01307,3
7565,3923.1649,0.01312,3
7566,3923.15173,0.01317,3
7567,3923.13852,0.01321,0
7568,3923.12527,0.01325,2
7569,3924.11206,0.01321,4
7570,3925.09889,0.01317,4
7571,3926.08577,0.01312,5
7572,3927.07265,0.01312,4
7573,3928.05958,0.01307,2
7574,3929.04655,0.01303,4
7575,3930.03355,0.013,4
7576,3931.0206,0.01295,4
7577,3932.00768,0.01292,4
7578,3932.99482,0.01286,0
7579,3932.9819,0.01292,0
7580,3932.96895,0.01295,5
7581,3933.956,0.01295,4
7582,3934.94308,0.01292,4
7583,3935.93023,0.01285,2
7584,3936.91744,0.01279,2
7585,3937.90469,0.01275,0
7586,3937.8919,0.01279,3
7587,3937.87905,0.01285,3
7588,3937.86613,0.01292,4
7589,3938.85328,0.01285,2
7590,3939.84049,0.01279,5
7591,3940.8277,0.01279,2
7592,3941.81495,0.01275,4
7593,3942.80226,0.01269,4
7594,3943.78961,0.01265,5
7595,3944.77696,0.01265,2
7596,3945.76438,0.01258,2
7597,3946.75183,0.01255,2
7598,3947.73932,0.01251,4
7599,3948.72682,0.0125,4
7600,3949.71437,0.01245,5
7601,3950.70192,0.01245,5
7602,3951.68947,0.01245,2
7603,3952.67705,0.01242,2
7604,3953.66467,0.01238,4
7605,3954.65234,0.01233,4
7606,3955.64006,0.01228,4
7607,3956.62778,0.01228,2
7608,3957.61554,0.01224,2
7609,3958.60332,0.01222,0
7610,3958.59107,0.01225,0
7611,3958.57878,0.01229,0
7612,3959.56649,0.01229,3
7613,3959.55416,0.01233,3
7614,3959.54178,0.01238,2
7615,3960.52945,0.01233,5
7616,3961.51712,0.01233,2
7617,3962.50484,0.01228,0
7618,3962.49251,0.01233,4
7619,3963.48023,0.01228,4
7620,3964.46795,0.01228,4
7621,3965.45571,0.01224,2
7622,3966.44349,0.01222,3
7623,3966.43125,0.01224,0
7624,3966.41897,0.01228,0
7625,3967.40669,0.01228,4
7626,3968.39441,0.01228,5
7627,3969.38213,0.01228,2
7628,3970.36989,0.01224,2
7629,3971.35767,0.01222,4
7630,3972.34549,0.01218,4
7631,3973.33337,0.01212,5
7632,3974.32126,0.01211,5
7633,3975.30915,0.01211,2
7634,3976.29707,0.01208,2
7635,3977.28502,0.01205,3
7636,3977.27294,0.01208,3
7637,3977.26083,0.01211,4
7638,3978.24875,0.01208,4
7639,3979.23671,0.01204,2
7640,3980.22473,0.01198,5
7641,3981.21275,0.01198,5
7642,3982.20077,0.01198,0
7643,3982.18873,0.01204,0
7644,3982.17666,0.01207,2
7645,3983.16462,0.01204,2
7646,3984.15264,0.01198,3
7647,3984.1406,0.01204,3
7648,3984.12853,0.01207,4
7649,3985.11649,0.01204,4
7650,3986.10451,0.01198,2
7651,3987.09257,0.01194,2
7652,3988.08063,0.01194,5
7653,3989.06869,0.01194,5
7654,3990.05675,0.01194,0
7655,3991.04481,0.01194,5
7656,3992.03287,0.01194,0
7657,3992.02089,0.01198,2
7658,3993.00895,0.01194,3
7659,3992.99697,0.01198,3
7660,3992.98493,0.01204,0
7661,3992.97286,0.01207,0
7662,3992.96076,0.0121,2
7663,3993.94869,0.01207,5
7664,3994.93662,0.01207,5
7665,3995.92455,0.01207,1
7666,3996.91248,0.01207,3
7667,3996.90038,0.0121,0
7668,3996.88821,0.01217,3
7669,3996.876,0.01221,3
7670,3996.86376,0.01224,3
7671,3996.85148,0.01228,2
7672,3997.83924,0.01224,0
7673,3997.82696,0.01228,0
7674,3998.81468,0.01228,5
7675,3999.8024,0.01228,3
7676,3999.79007,0.01233,3
7677,3999.7777,0.01237,3
7678,3999.7653,0.0124,5
7679,4000.75291,0.01239,0
7680,4000.74049,0.01242,0
7681,4000.72802,0.01247,3
7682,4001.71555,0.01247,2
7683,4002.70308,0.01247,2
7684,4003.69065,0.01243,2
7685,4004.67824,0.01241,0
7686,4004.6658,0.01244,0
7687,4004.65331,0.01249,5
7688,4005.64083,0.01248,0
7689,4005.62834,0.01249,2
7690,4006.61585,0.01249,3
7691,4007.60336,0.01249,3
7692,4007.59084,0.01252,3
7693,4007.5783,0.01254,1
7694,4007.56575,0.01255,0
7695,4007.55314,0.01261,1
7696,4007.54052,0.01262,3
7697,4007.52787,0.01265,3
7698,4007.51517,0.0127,3
7699,4007.50243,0.01274,0
7700,4007.48963,0.0128,5
7701,4008.47683,0.0128,1
7702,4009.46403,0.0128,3
7703,4009.45117,0.01286,3
7704,4009.43826,0.01291,3
7705,4009.4253,0.01296,2
7706,4010.41239,0.01291,4
7707,4011.39953,0.01286,4
7708,4012.38673,0.0128,3
7709,4012.37387,0.01286,3
7710,4012.36098,0.01289,3
7711,4012.34804,0.01294,2
7712,4013.33515,0.01289,0
7713,4013.32221,0.01294,0
7714,4013.30926,0.01295,0
7715,4013.29627,0.01299,0
7716,4013.28324,0.01303,2
7717,4014.27023,0.01301,2
7718,4015.25726,0.01297,2
7719,4016.2443,0.01296,3
7720,4016.23133,0.01297,1
7721,4017.21836,0.01297,0
7722,4017.20535,0.01301,0
7723,4017.1923,0.01305,2
7724,4018.17929,0.01301,2
