, Rewards,QoS violation,,
Episode: 43696 ,27689.69579,0.29987, Action type: [1 1] ,
Episode: 43697 ,27690.39592,0.29987, Action type: [0, 2] 
Episode: 43698 ,27691.09605,0.29987, Action type: [0, 1] 
Episode: 43699 ,27691.79618,0.29987, Action type: [2, 1] 
Episode: 43700 ,27692.49631,0.29987, Action type: [2, 0] 
Episode: 43701 ,27693.19644,0.29987, Action type: [2, 0] 
Episode: 43702 ,27693.89657,0.29987, Action type: [1, 2] 
Episode: 43703 ,27694.5967,0.29987, Action type: [1, 2] 
Episode: 43704 ,27695.29683,0.29987, Action type: [0, 2] 
Episode: 43705 ,27695.99696,0.29987, Action type: [0, 2] 
Episode: 43706 ,27696.69709,0.29987, Action type: [0, 1] 
Episode: 43707 ,27697.39722,0.29987, Action type: [2, 1] 
Episode: 43708 ,27698.09735,0.29987, Action type: [2, 0] 
Episode: 43709 ,27698.79748,0.29987, Action type: [1, 2] 
Episode: 43710 ,27699.49761,0.29987, Action type: [1, 2] 
Episode: 43711 ,27700.19774,0.29987, Action type: [1, 2] 
Episode: 43712 ,27700.89787,0.29987, Action type: [0, 2] 
Episode: 43713 ,27701.598,0.29987, Action type: [0, 2] 
Episode: 43714 ,27702.29813,0.29987, Action type: [0, 1] 
Episode: 43715 ,27702.99826,0.29987, Action type: [0, 1] 
Episode: 43716 ,27703.69839,0.29987, Action type: [1 1] ,
Episode: 43717 ,27704.39852,0.29987, Action type: [1, 2] 
Episode: 43718 ,27705.09865,0.29987, Action type: [1, 2] 
Episode: 43719 ,27705.79878,0.29987, Action type: [1, 2] 
Episode: 43720 ,27706.49891,0.29987, Action type: [1, 0] 
Episode: 43721 ,27707.19904,0.29987, Action type: [1, 0] 
Episode: 43722 ,27707.89917,0.29987, Action type: [1 2] ,
Episode: 43723 ,27708.5993,0.29987, Action type: [0, 2] 
Episode: 43724 ,27709.29943,0.29987, Action type: [0, 2] 
Episode: 43725 ,27709.99956,0.29987, Action type: [0, 2] 
Episode: 43726 ,27710.69969,0.29987, Action type: [2 0] ,
Episode: 43727 ,27711.39982,0.29987, Action type: [0, 2] 
Episode: 43728 ,27712.09995,0.29987, Action type: [1, 2] 
Episode: 43729 ,27712.80008,0.29987, Action type: [1, 2] 
Episode: 43730 ,27713.50021,0.29987, Action type: [1, 2] 
Episode: 43731 ,27714.20034,0.29987, Action type: [1, 2] 
Episode: 43732 ,27714.90047,0.29987, Action type: [0, 2] 
Episode: 43733 ,27715.6006,0.29987, Action type: [0, 2] 
Episode: 43734 ,27716.30073,0.29987, Action type: [0, 2] 
Episode: 43735 ,27717.00086,0.29987, Action type: [0, 2] 
Episode: 43736 ,27717.70099,0.29987, Action type: [0, 2] 
Episode: 43737 ,27718.40112,0.29987, Action type: [1, 2] 
Episode: 43738 ,27719.10125,0.29987, Action type: [1, 2] 
Episode: 43739 ,27719.80138,0.29987, Action type: [1, 2] 
Episode: 43740 ,27720.50151,0.29987, Action type: [1, 2] 
Episode: 43741 ,27721.20164,0.29987, Action type: [1, 2] 
Episode: 43742 ,27721.90177,0.29987, Action type: [0, 2] 
Episode: 43743 ,27722.6019,0.29987, Action type: [0, 2] 
Episode: 43744 ,27723.30203,0.29987, Action type: [0, 2] 
Episode: 43745 ,27724.00216,0.29987, Action type: [0, 2] 
Episode: 43746 ,27724.70229,0.29987, Action type: [1, 2] 
Episode: 43747 ,27725.40242,0.29987, Action type: [1, 2] 
Episode: 43748 ,27726.10255,0.29987, Action type: [1, 2] 
Episode: 43749 ,27726.80268,0.29987, Action type: [1, 2] 
Episode: 43750 ,27727.50281,0.29987, Action type: [0 1] ,
Episode: 43751 ,27728.20294,0.29987, Action type: [0, 2] 
Episode: 43752 ,27728.90307,0.29987, Action type: [0, 2] 
Episode: 43753 ,27729.6032,0.29987, Action type: [0, 1] 
Episode: 43754 ,27730.30333,0.29987, Action type: [1 0] ,
Episode: 43755 ,27731.00346,0.29987, Action type: [2, 1] 
Episode: 43756 ,27731.70359,0.29987, Action type: [1, 0] 
Episode: 43757 ,27732.40372,0.29987, Action type: [1, 2] 
Episode: 43758 ,27733.10385,0.29987, Action type: [1, 2] 
Episode: 43759 ,27733.80398,0.29987, Action type: [1, 2] 
Episode: 43760 ,27734.50411,0.29987, Action type: [0, 2] 
Episode: 43761 ,27735.20424,0.29987, Action type: [0, 2] 
Episode: 43762 ,27735.90437,0.29987, Action type: [0, 1] 
Episode: 43763 ,27736.6045,0.29987, Action type: [0, 1] 
Episode: 43764 ,27737.30463,0.29987, Action type: [0, 1] 
Episode: 43765 ,27738.00476,0.29987, Action type: [1, 0] 
Episode: 43766 ,27738.70489,0.29987, Action type: [1, 0] 
Episode: 43767 ,27739.40502,0.29987, Action type: [1, 0] 
Episode: 43768 ,27740.10515,0.29987, Action type: [0 1] ,
Episode: 43769 ,27740.80528,0.29987, Action type: [1, 2] 
Episode: 43770 ,27741.50541,0.29987, Action type: [2 0] ,
Episode: 43771 ,27742.20554,0.29987, Action type: [1 2] ,
Episode: 43772 ,27742.90567,0.29987, Action type: [0, 2] 
Episode: 43773 ,27743.6058,0.29987, Action type: [1 2] ,
Episode: 43774 ,27744.30593,0.29987, Action type: [0, 2] 
Episode: 43775 ,27745.00606,0.29987, Action type: [1, 2] 
Episode: 43776 ,27745.70619,0.29987, Action type: [1, 2] 
Episode: 43777 ,27746.40632,0.29987, Action type: [0 1] ,
Episode: 43778 ,27747.10645,0.29987, Action type: [1, 2] 
Episode: 43779 ,27747.80658,0.29987, Action type: [0, 2] 
Episode: 43780 ,27748.50671,0.29987, Action type: [0, 1] 
Episode: 43781 ,27749.20684,0.29987, Action type: [0, 1] 
Episode: 43782 ,27749.90697,0.29987, Action type: [0, 1] 
Episode: 43783 ,27750.6071,0.29987, Action type: [0 0] ,
Episode: 43784 ,27751.30723,0.29987, Action type: [1, 2] 
Episode: 43785 ,27752.00736,0.29987, Action type: [1 2] ,
Episode: 43786 ,27752.70749,0.29987, Action type: [1, 2] 
Episode: 43787 ,27753.40762,0.29987, Action type: [0 2] ,
Episode: 43788 ,27754.10775,0.29987, Action type: [0, 2] 
Episode: 43789 ,27754.80788,0.29987, Action type: [0 2] ,
Episode: 43790 ,27755.50801,0.29987, Action type: [0, 1] 
Episode: 43791 ,27756.20814,0.29987, Action type: [0, 1] 
Episode: 43792 ,27756.90827,0.29987, Action type: [0, 2] 
Episode: 43793 ,27757.6084,0.29987, Action type: [1, 2] 
Episode: 43794 ,27758.30853,0.29987, Action type: [1, 2] 
Episode: 43795 ,27759.00866,0.29987, Action type: [1, 2] 
Episode: 43796 ,27759.70879,0.29987, Action type: [1, 2] 
Episode: 43797 ,27760.40892,0.29987, Action type: [1, 2] 
Episode: 43798 ,27761.10905,0.29987, Action type: [0, 2] 
Episode: 43799 ,27761.80918,0.29987, Action type: [1 1] ,
Episode: 43800 ,27762.50931,0.29987, Action type: [0, 2] 
Episode: 43801 ,27763.20944,0.29987, Action type: [0, 2] 
Episode: 43802 ,27763.90957,0.29987, Action type: [1, 2] 
Episode: 43803 ,27764.6097,0.29987, Action type: [1, 2] 
Episode: 43804 ,27765.30983,0.29987, Action type: [1, 2] 
Episode: 43805 ,27766.00996,0.29987, Action type: [0, 2] 
Episode: 43806 ,27766.71009,0.29987, Action type: [0, 2] 
Episode: 43807 ,27767.41022,0.29987, Action type: [0, 1] 
Episode: 43808 ,27768.11035,0.29987, Action type: [0 0] ,
Episode: 43809 ,27768.81048,0.29987, Action type: [0, 1] 
Episode: 43810 ,27769.51061,0.29987, Action type: [2 0] ,
Episode: 43811 ,27770.21074,0.29987, Action type: [1, 2] 
Episode: 43812 ,27770.91087,0.29987, Action type: [1, 2] 
Episode: 43813 ,27771.611,0.29987, Action type: [1, 2] 
Episode: 43814 ,27772.31113,0.29987, Action type: [0, 2] 
Episode: 43815 ,27773.01126,0.29987, Action type: [0, 2] 
Episode: 43816 ,27773.71139,0.29987, Action type: [0, 2] 
Episode: 43817 ,27774.41152,0.29987, Action type: [0, 2] 
Episode: 43818 ,27775.11165,0.29987, Action type: [1, 2] 
Episode: 43819 ,27775.81178,0.29987, Action type: [1, 2] 
Episode: 43820 ,27776.51191,0.29987, Action type: [1, 2] 
Episode: 43821 ,27777.21204,0.29987, Action type: [0, 2] 
Episode: 43822 ,27777.91217,0.29987, Action type: [0, 2] 
Episode: 43823 ,27778.6123,0.29987, Action type: [0, 2] 
Episode: 43824 ,27779.31243,0.29987, Action type: [2, 1] 
Episode: 43825 ,27780.01256,0.29987, Action type: [2, 0] 
Episode: 43826 ,27780.71269,0.29987, Action type: [1, 2] 
Episode: 43827 ,27781.41282,0.29987, Action type: [1, 2] 
Episode: 43828 ,27782.11295,0.29987, Action type: [0, 2] 
Episode: 43829 ,27782.81308,0.29987, Action type: [0, 2] 
Episode: 43830 ,27783.51321,0.29987, Action type: [0, 2] 
Episode: 43831 ,27784.21334,0.29987, Action type: [0, 2] 
Episode: 43832 ,27784.91347,0.29987, Action type: [0, 2] 
Episode: 43833 ,27785.6136,0.29987, Action type: [1 0] ,
Episode: 43834 ,27786.31373,0.29987, Action type: [2 0] ,
Episode: 43835 ,27787.01386,0.29987, Action type: [2 0] ,
Episode: 43836 ,27787.71399,0.29987, Action type: [2, 0] 
Episode: 43837 ,27788.41412,0.29987, Action type: [1, 0] 
Episode: 43838 ,27789.11425,0.29987, Action type: [1, 2] 
Episode: 43839 ,27789.81438,0.29987, Action type: [1, 2] 
Episode: 43840 ,27790.51451,0.29987, Action type: [1, 2] 
Episode: 43841 ,27791.21464,0.29987, Action type: [0, 2] 
Episode: 43842 ,27791.91477,0.29987, Action type: [0, 2] 
Episode: 43843 ,27792.6149,0.29987, Action type: [0, 2] 
Episode: 43844 ,27793.31503,0.29987, Action type: [2, 1] 
Episode: 43845 ,27794.01516,0.29987, Action type: [2, 1] 
Episode: 43846 ,27794.71529,0.29987, Action type: [1, 0] 
Episode: 43847 ,27795.41542,0.29987, Action type: [1, 2] 
Episode: 43848 ,27796.11555,0.29987, Action type: [1, 2] 
Episode: 43849 ,27796.81568,0.29987, Action type: [1, 2] 
Episode: 43850 ,27797.51581,0.29987, Action type: [0, 2] 
Episode: 43851 ,27798.21594,0.29987, Action type: [0, 1] 
Episode: 43852 ,27798.91607,0.29987, Action type: [0, 1] 
Episode: 43853 ,27799.6162,0.29987, Action type: [0, 1] 
Episode: 43854 ,27800.31633,0.29987, Action type: [1, 2] 
Episode: 43855 ,27801.01646,0.29987, Action type: [1, 0] 
Episode: 43856 ,27801.71659,0.29987, Action type: [1, 0] 
Episode: 43857 ,27802.41672,0.29987, Action type: [1, 2] 
Episode: 43858 ,27803.11685,0.29987, Action type: [1, 2] 
Episode: 43859 ,27803.81698,0.29987, Action type: [0, 2] 
Episode: 43860 ,27804.51711,0.29987, Action type: [0, 2] 
Episode: 43861 ,27805.21724,0.29987, Action type: [0, 2] 
Episode: 43862 ,27805.91737,0.29987, Action type: [0, 2] 
Episode: 43863 ,27806.6175,0.29987, Action type: [0, 1] 
Episode: 43864 ,27807.31763,0.29987, Action type: [2, 1] 
Episode: 43865 ,27808.01776,0.29987, Action type: [1, 0] 
Episode: 43866 ,27808.71789,0.29987, Action type: [1, 0] 
Episode: 43867 ,27809.41802,0.29987, Action type: [1, 2] 
Episode: 43868 ,27810.11815,0.29987, Action type: [1, 2] 
Episode: 43869 ,27810.81828,0.29987, Action type: [0, 2] 
Episode: 43870 ,27811.51841,0.29987, Action type: [0, 2] 
Episode: 43871 ,27812.21854,0.29987, Action type: [0, 2] 
Episode: 43872 ,27812.91867,0.29987, Action type: [0, 2] 
Episode: 43873 ,27813.6188,0.29987, Action type: [1, 2] 
Episode: 43874 ,27814.31893,0.29987, Action type: [1, 0] 
Episode: 43875 ,27815.01906,0.29987, Action type: [1, 0] 
Episode: 43876 ,27815.71919,0.29987, Action type: [1, 2] 
Episode: 43877 ,27816.41932,0.29987, Action type: [1, 2] 
Episode: 43878 ,27817.11945,0.29987, Action type: [0, 2] 
Episode: 43879 ,27817.81958,0.29987, Action type: [0, 2] 
Episode: 43880 ,27818.51971,0.29987, Action type: [0, 2] 
Episode: 43881 ,27819.21984,0.29987, Action type: [0, 2] 
Episode: 43882 ,27819.91997,0.29987, Action type: [0, 2] 
Episode: 43883 ,27820.6201,0.29987, Action type: [1, 2] 
Episode: 43884 ,27821.32023,0.29987, Action type: [1, 2] 
Episode: 43885 ,27822.02036,0.29987, Action type: [1, 2] 
Episode: 43886 ,27822.72049,0.29987, Action type: [1, 2] 
Episode: 43887 ,27823.42062,0.29987, Action type: [0, 2] 
Episode: 43888 ,27824.12075,0.29987, Action type: [0, 2] 
Episode: 43889 ,27824.82088,0.29987, Action type: [0, 2] 
Episode: 43890 ,27825.52101,0.29987, Action type: [0, 2] 
Episode: 43891 ,27826.22114,0.29987, Action type: [1, 2] 
Episode: 43892 ,27826.92127,0.29987, Action type: [0, 2] 
Episode: 43893 ,27827.6214,0.29987, Action type: [0, 1] 
Episode: 43894 ,27828.32153,0.29987, Action type: [2, 1] 
Episode: 43895 ,27829.02166,0.29987, Action type: [2, 1] 
Episode: 43896 ,27829.72179,0.29987, Action type: [1, 2] 
Episode: 43897 ,27830.42192,0.29987, Action type: [1, 2] 
Episode: 43898 ,27831.12205,0.29987, Action type: [1, 2] 
Episode: 43899 ,27831.82218,0.29987, Action type: [0, 2] 
Episode: 43900 ,27832.52231,0.29987, Action type: [0, 1] 
Episode: 43901 ,27833.22244,0.29987, Action type: [0, 1] 
Episode: 43902 ,27833.92257,0.29987, Action type: [0, 1] 
Episode: 43903 ,27834.6227,0.29987, Action type: [2 1] ,
Episode: 43904 ,27835.32283,0.29987, Action type: [1, 2] 
Episode: 43905 ,27836.02296,0.29987, Action type: [0 0] ,
Episode: 43906 ,27836.72309,0.29987, Action type: [1, 2] 
Episode: 43907 ,27837.42322,0.29987, Action type: [1, 2] 
Episode: 43908 ,27838.12335,0.29987, Action type: [2 0] ,
Episode: 43909 ,27838.82348,0.29987, Action type: [0, 1] 
Episode: 43910 ,27839.52361,0.29987, Action type: [0, 1] 
Episode: 43911 ,27840.22374,0.29987, Action type: [2, 1] 
Episode: 43912 ,27840.92387,0.29987, Action type: [1, 2] 
Episode: 43913 ,27841.624,0.29987, Action type: [1, 2] 
Episode: 43914 ,27842.32413,0.29987, Action type: [1, 2] 
Episode: 43915 ,27843.02426,0.29987, Action type: [1, 2] 
Episode: 43916 ,27843.72439,0.29987, Action type: [0, 2] 
Episode: 43917 ,27844.42452,0.29987, Action type: [0, 1] 
Episode: 43918 ,27845.12465,0.29987, Action type: [0, 1] 
Episode: 43919 ,27845.82478,0.29987, Action type: [0, 1] 
Episode: 43920 ,27846.52491,0.29987, Action type: [0, 2] 
Episode: 43921 ,27847.22504,0.29987, Action type: [1, 2] 
Episode: 43922 ,27847.92517,0.29987, Action type: [1, 2] 
Episode: 43923 ,27848.6253,0.29987, Action type: [1, 2] 
Episode: 43924 ,27849.32543,0.29987, Action type: [1, 2] 
Episode: 43925 ,27850.02556,0.29987, Action type: [0, 2] 
Episode: 43926 ,27850.72569,0.29987, Action type: [0, 1] 
Episode: 43927 ,27851.42582,0.29987, Action type: [0, 1] 
Episode: 43928 ,27852.12595,0.29987, Action type: [0, 1] 
Episode: 43929 ,27851.82607,0.29988, Action type: [1 2] ,
Episode: 43930 ,27852.52619,0.29988, Action type: [1, 2] 
Episode: 43931 ,27853.22631,0.29988, Action type: [1 2] ,
Episode: 43932 ,27853.92643,0.29988, Action type: [1, 2] 
Episode: 43933 ,27854.62655,0.29988, Action type: [1, 2] 
Episode: 43934 ,27855.32667,0.29988, Action type: [0, 1] 
Episode: 43935 ,27856.02679,0.29988, Action type: [2, 1] 
Episode: 43936 ,27856.72691,0.29988, Action type: [2, 1] 
Episode: 43937 ,27857.42703,0.29988, Action type: [1 1] ,
Episode: 43938 ,27858.12715,0.29988, Action type: [1, 2] 
Episode: 43939 ,27858.82727,0.29988, Action type: [1, 2] 
Episode: 43940 ,27859.52739,0.29988, Action type: [2 1] ,
Episode: 43941 ,27860.22751,0.29988, Action type: [0, 2] 
Episode: 43942 ,27860.92763,0.29988, Action type: [0, 2] 
Episode: 43943 ,27861.62775,0.29988, Action type: [0, 2] 
Episode: 43944 ,27862.32787,0.29988, Action type: [0, 2] 
Episode: 43945 ,27863.02799,0.29988, Action type: [0, 2] 
Episode: 43946 ,27863.72811,0.29988, Action type: [1, 2] 
Episode: 43947 ,27864.42823,0.29988, Action type: [1, 2] 
Episode: 43948 ,27865.12835,0.29988, Action type: [1, 2] 
Episode: 43949 ,27865.82847,0.29988, Action type: [1, 2] 
Episode: 43950 ,27866.52859,0.29988, Action type: [0, 2] 
Episode: 43951 ,27867.22871,0.29988, Action type: [0, 2] 
Episode: 43952 ,27867.92883,0.29988, Action type: [0, 2] 
Episode: 43953 ,27868.62895,0.29988, Action type: [0, 2] 
Episode: 43954 ,27869.32907,0.29988, Action type: [0, 2] 
Episode: 43955 ,27870.02919,0.29988, Action type: [0, 2] 
Episode: 43956 ,27870.72931,0.29988, Action type: [1, 2] 
Episode: 43957 ,27871.42943,0.29988, Action type: [1, 0] 
Episode: 43958 ,27872.12955,0.29988, Action type: [1, 0] 
Episode: 43959 ,27872.82967,0.29988, Action type: [1, 2] 
Episode: 43960 ,27873.52979,0.29988, Action type: [1, 2] 
Episode: 43961 ,27874.22991,0.29988, Action type: [0, 2] 
Episode: 43962 ,27874.93003,0.29988, Action type: [0, 2] 
Episode: 43963 ,27875.63015,0.29988, Action type: [0, 2] 
Episode: 43964 ,27876.33027,0.29988, Action type: [0, 2] 
Episode: 43965 ,27877.03039,0.29988, Action type: [1, 2] 
Episode: 43966 ,27877.73051,0.29988, Action type: [1, 2] 
Episode: 43967 ,27878.43063,0.29988, Action type: [1, 2] 
Episode: 43968 ,27879.13075,0.29988, Action type: [1, 2] 
Episode: 43969 ,27879.83087,0.29988, Action type: [0 1] ,
Episode: 43970 ,27880.53099,0.29988, Action type: [0, 1] 
Episode: 43971 ,27881.23111,0.29988, Action type: [0, 1] 
Episode: 43972 ,27881.93123,0.29988, Action type: [0, 2] 
Episode: 43973 ,27882.63135,0.29988, Action type: [1, 2] 
Episode: 43974 ,27883.33147,0.29988, Action type: [1, 2] 
Episode: 43975 ,27884.03159,0.29988, Action type: [2 2] ,
Episode: 43976 ,27884.73171,0.29988, Action type: [1, 2] 
Episode: 43977 ,27885.43183,0.29988, Action type: [0, 2] 
Episode: 43978 ,27886.13195,0.29988, Action type: [2 2] ,
Episode: 43979 ,27886.83207,0.29988, Action type: [0, 2] 
Episode: 43980 ,27887.53219,0.29988, Action type: [0, 2] 
Episode: 43981 ,27888.23231,0.29988, Action type: [0, 2] 
Episode: 43982 ,27888.93243,0.29988, Action type: [0, 2] 
Episode: 43983 ,27889.63255,0.29988, Action type: [1, 2] 
Episode: 43984 ,27890.33267,0.29988, Action type: [1, 2] 
Episode: 43985 ,27891.03279,0.29988, Action type: [1, 2] 
Episode: 43986 ,27891.73291,0.29988, Action type: [1, 2] 
Episode: 43987 ,27892.43303,0.29988, Action type: [0, 2] 
Episode: 43988 ,27893.13315,0.29988, Action type: [0, 2] 
Episode: 43989 ,27893.83327,0.29988, Action type: [0, 2] 
Episode: 43990 ,27894.53339,0.29988, Action type: [0, 2] 
Episode: 43991 ,27895.23351,0.29988, Action type: [0, 2] 
Episode: 43992 ,27895.93363,0.29988, Action type: [0, 2] 
Episode: 43993 ,27896.63375,0.29988, Action type: [1, 2] 
Episode: 43994 ,27897.33387,0.29988, Action type: [1, 2] 
Episode: 43995 ,27898.03399,0.29988, Action type: [1, 2] 
Episode: 43996 ,27898.73411,0.29988, Action type: [1, 2] 
Episode: 43997 ,27899.43423,0.29988, Action type: [0, 2] 
Episode: 43998 ,27900.13435,0.29988, Action type: [0, 2] 
Episode: 43999 ,27900.83447,0.29988, Action type: [0, 2] 
Episode: 44000 ,27901.53459,0.29988, Action type: [0, 2] 
Episode: 44001 ,27902.23471,0.29988, Action type: [1, 2] 
Episode: 44002 ,27902.93483,0.29988, Action type: [1, 2] 
Episode: 44003 ,27903.63495,0.29988, Action type: [1 2] ,
Episode: 44004 ,27904.33507,0.29988, Action type: [2, 1] 
Episode: 44005 ,27905.03519,0.29988, Action type: [0, 1] 
Episode: 44006 ,27904.73529,0.2999, Action type: [0, 1] 
Episode: 44007 ,27905.43539,0.2999, Action type: [0, 2] 
Episode: 44008 ,27906.13549,0.2999, Action type: [1, 2] 
Episode: 44009 ,27906.83559,0.2999, Action type: [1 0] ,
Episode: 44010 ,27907.53571,0.29988, Action type: [1, 2] 
Episode: 44011 ,27908.23583,0.29988, Action type: [0, 2] 
Episode: 44012 ,27908.93595,0.29988, Action type: [0, 2] 
Episode: 44013 ,27909.63607,0.29988, Action type: [0 1] ,
Episode: 44014 ,27909.33617,0.2999, Action type: [0, 2] 
Episode: 44015 ,27910.03627,0.2999, Action type: [0, 2] 
Episode: 44016 ,27910.73637,0.2999, Action type: [1, 2] 
Episode: 44017 ,27911.43647,0.2999, Action type: [1, 0] 
Episode: 44018 ,27912.13659,0.29988, Action type: [1, 2] 
Episode: 44019 ,27912.83671,0.29988, Action type: [1, 2] 
Episode: 44020 ,27913.53683,0.29988, Action type: [2 2] ,
Episode: 44021 ,27914.23695,0.29988, Action type: [0, 2] 
Episode: 44022 ,27914.93707,0.29988, Action type: [1 0] ,
Episode: 44023 ,27915.63719,0.29988, Action type: [0, 2] 
Episode: 44024 ,27916.33731,0.29988, Action type: [1, 2] 
Episode: 44025 ,27917.03743,0.29988, Action type: [1 2] ,
Episode: 44026 ,27917.73755,0.29988, Action type: [1, 2] 
Episode: 44027 ,27918.43767,0.29988, Action type: [1, 2] 
Episode: 44028 ,27919.13779,0.29988, Action type: [0, 2] 
Episode: 44029 ,27919.83791,0.29988, Action type: [0, 1] 
Episode: 44030 ,27920.53803,0.29988, Action type: [0, 2] 
Episode: 44031 ,27921.23815,0.29988, Action type: [0, 2] 
Episode: 44032 ,27921.93827,0.29988, Action type: [0, 2] 
Episode: 44033 ,27922.63839,0.29988, Action type: [2 0] ,
Episode: 44034 ,27923.33851,0.29988, Action type: [1, 2] 
Episode: 44035 ,27924.03863,0.29988, Action type: [0 0] ,
Episode: 44036 ,27924.73875,0.29988, Action type: [1, 2] 
Episode: 44037 ,27925.43887,0.29988, Action type: [0, 2] 
Episode: 44038 ,27926.13899,0.29988, Action type: [0, 2] 
Episode: 44039 ,27926.83911,0.29988, Action type: [0, 2] 
Episode: 44040 ,27927.53923,0.29988, Action type: [0, 2] 
Episode: 44041 ,27928.23935,0.29988, Action type: [0, 2] 
Episode: 44042 ,27928.93947,0.29988, Action type: [1, 2] 
Episode: 44043 ,27929.63959,0.29988, Action type: [1 0] ,
Episode: 44044 ,27930.33971,0.29988, Action type: [1, 2] 
Episode: 44045 ,27931.03983,0.29988, Action type: [1, 2] 
Episode: 44046 ,27931.73995,0.29988, Action type: [0, 2] 
Episode: 44047 ,27932.44007,0.29988, Action type: [0, 2] 
Episode: 44048 ,27933.14019,0.29988, Action type: [0, 1] 
Episode: 44049 ,27933.84031,0.29988, Action type: [0, 1] 
Episode: 44050 ,27934.54043,0.29988, Action type: [0, 1] 
Episode: 44051 ,27934.24053,0.2999, Action type: [1, 2] 
Episode: 44052 ,27934.94063,0.2999, Action type: [1, 0] 
Episode: 44053 ,27935.64075,0.29988, Action type: [1, 2] 
Episode: 44054 ,27936.34087,0.29988, Action type: [1, 2] 
Episode: 44055 ,27937.04099,0.29988, Action type: [0, 2] 
Episode: 44056 ,27937.74111,0.29988, Action type: [0, 2] 
Episode: 44057 ,27938.44123,0.29988, Action type: [1 1] ,
Episode: 44058 ,27939.14135,0.29988, Action type: [0, 2] 
Episode: 44059 ,27939.84147,0.29988, Action type: [0, 2] 
Episode: 44060 ,27940.54159,0.29988, Action type: [2 2] ,
Episode: 44061 ,27941.24171,0.29988, Action type: [1, 2] 
Episode: 44062 ,27941.94183,0.29988, Action type: [1, 2] 
Episode: 44063 ,27942.64195,0.29988, Action type: [1, 2] 
Episode: 44064 ,27943.34207,0.29988, Action type: [1, 2] 
Episode: 44065 ,27944.04219,0.29988, Action type: [0, 2] 
Episode: 44066 ,27944.74231,0.29988, Action type: [0, 2] 
Episode: 44067 ,27945.44243,0.29988, Action type: [0, 2] 
Episode: 44068 ,27946.14255,0.29988, Action type: [0, 2] 
Episode: 44069 ,27946.84267,0.29988, Action type: [0, 2] 
Episode: 44070 ,27947.54279,0.29988, Action type: [1, 2] 
Episode: 44071 ,27948.24291,0.29988, Action type: [1, 2] 
Episode: 44072 ,27948.94303,0.29988, Action type: [0, 2] 
Episode: 44073 ,27949.64315,0.29988, Action type: [0, 2] 
Episode: 44074 ,27950.34327,0.29988, Action type: [0, 2] 
Episode: 44075 ,27951.04339,0.29988, Action type: [0, 2] 
Episode: 44076 ,27951.74351,0.29988, Action type: [0, 2] 
Episode: 44077 ,27952.44363,0.29988, Action type: [1, 2] 
Episode: 44078 ,27953.14375,0.29988, Action type: [1, 2] 
Episode: 44079 ,27953.84387,0.29988, Action type: [0, 2] 
Episode: 44080 ,27954.54399,0.29988, Action type: [1, 2] 
Episode: 44081 ,27955.24411,0.29988, Action type: [0, 2] 
Episode: 44082 ,27955.94423,0.29988, Action type: [0, 2] 
Episode: 44083 ,27956.64435,0.29988, Action type: [0, 2] 
Episode: 44084 ,27957.34447,0.29988, Action type: [0, 2] 
Episode: 44085 ,27958.04459,0.29988, Action type: [0, 2] 
Episode: 44086 ,27958.74471,0.29988, Action type: [0, 2] 
Episode: 44087 ,27959.44483,0.29988, Action type: [0 2] ,
Episode: 44088 ,27960.14495,0.29988, Action type: [0, 2] 
Episode: 44089 ,27960.84507,0.29988, Action type: [1, 2] 
Episode: 44090 ,27961.54519,0.29988, Action type: [1, 2] 
Episode: 44091 ,27962.24531,0.29988, Action type: [1, 2] 
Episode: 44092 ,27962.94543,0.29988, Action type: [1, 2] 
Episode: 44093 ,27963.64555,0.29988, Action type: [0, 2] 
Episode: 44094 ,27964.34567,0.29988, Action type: [0, 2] 
Episode: 44095 ,27965.04579,0.29988, Action type: [0, 2] 
Episode: 44096 ,27965.74591,0.29988, Action type: [1 0] ,
Episode: 44097 ,27966.44603,0.29988, Action type: [0, 2] 
Episode: 44098 ,27967.14615,0.29988, Action type: [0, 2] 
Episode: 44099 ,27967.84627,0.29988, Action type: [0, 2] 
Episode: 44100 ,27968.54639,0.29988, Action type: [1, 2] 
Episode: 44101 ,27969.24651,0.29988, Action type: [1, 2] 
Episode: 44102 ,27969.94663,0.29988, Action type: [1, 2] 
Episode: 44103 ,27970.64675,0.29988, Action type: [1, 2] 
Episode: 44104 ,27971.34687,0.29988, Action type: [0, 1] 
Episode: 44105 ,27972.04699,0.29988, Action type: [0, 1] 
Episode: 44106 ,27971.74709,0.2999, Action type: [0, 2] 
Episode: 44107 ,27972.44719,0.2999, Action type: [0, 2] 
Episode: 44108 ,27973.14729,0.2999, Action type: [1, 2] 
Episode: 44109 ,27973.84739,0.2999, Action type: [1, 2] 
Episode: 44110 ,27974.54749,0.2999, Action type: [1, 2] 
Episode: 44111 ,27975.24759,0.2999, Action type: [0, 2] 
Episode: 44112 ,27975.94769,0.2999, Action type: [0, 2] 
Episode: 44113 ,27976.64779,0.2999, Action type: [0, 1] 
Episode: 44114 ,27977.34789,0.2999, Action type: [2, 1] 
Episode: 44115 ,27978.04799,0.2999, Action type: [1, 0] 
Episode: 44116 ,27978.74811,0.29988, Action type: [1, 0] 
Episode: 44117 ,27979.44823,0.29988, Action type: [1, 2] 
Episode: 44118 ,27980.14835,0.29988, Action type: [2 1] ,
